,Unnamed: 0.1, Temperatura (C), Humedad (%),Fecha,Hora
203,203,32.2,45.4,30/10/2022,30/10/2022
204,204,32.3,45.4,30/10/2022,30/10/2022
205,205,32.2,45.2,30/10/2022,30/10/2022
206,206,32.3,45.4,30/10/2022,30/10/2022
207,207,32.3,45.3,30/10/2022,30/10/2022
208,208,32.4,45.2,30/10/2022,30/10/2022
209,209,32.4,45.5,30/10/2022,30/10/2022
210,210,32.4,45.5,30/10/2022,30/10/2022
211,211,32.5,47.3,30/10/2022,30/10/2022
212,212,32.5,49.2,30/10/2022,30/10/2022
213,213,32.5,51.7,30/10/2022,30/10/2022
214,214,32.2,51.5,30/10/2022,30/10/2022
215,215,32.5,58.5,30/10/2022,30/10/2022
216,216,32.5,61.5,30/10/2022,30/10/2022
217,217,32.5,56.7,30/10/2022,30/10/2022
218,218,32.4,53.3,30/10/2022,30/10/2022
219,219,32.4,49.7,30/10/2022,30/10/2022
220,220,32.4,53.4,30/10/2022,30/10/2022
221,221,32.4,53.3,30/10/2022,30/10/2022
222,222,32.4,54.3,30/10/2022,30/10/2022
223,223,32.4,54.3,30/10/2022,30/10/2022
224,224,32.5,54.1,30/10/2022,30/10/2022
225,225,32.5,53.8,30/10/2022,30/10/2022
226,226,32.5,49.6,30/10/2022,30/10/2022
227,227,32.5,50.4,30/10/2022,30/10/2022
228,228,32.6,53.6,30/10/2022,30/10/2022
229,229,32.5,49.0,30/10/2022,30/10/2022
230,230,32.5,53.9,30/10/2022,30/10/2022
231,231,32.5,48.8,30/10/2022,30/10/2022
232,232,32.5,50.9,30/10/2022,30/10/2022
233,233,32.6,52.3,30/10/2022,30/10/2022
234,234,32.6,58.1,30/10/2022,30/10/2022
235,235,32.4,44.4,30/10/2022,30/10/2022
236,236,32.4,45.0,30/10/2022,30/10/2022
237,237,32.4,45.0,30/10/2022,30/10/2022
238,238,32.3,45.0,30/10/2022,30/10/2022
239,239,32.3,45.0,30/10/2022,30/10/2022
240,240,32.3,45.0,30/10/2022,30/10/2022
241,241,32.3,45.0,30/10/2022,30/10/2022
242,242,32.3,45.0,30/10/2022,30/10/2022
243,243,32.3,45.1,30/10/2022,30/10/2022
244,244,32.2,45.0,30/10/2022,30/10/2022
245,245,32.3,45.1,30/10/2022,30/10/2022
246,246,32.3,45.1,30/10/2022,30/10/2022
247,247,32.3,45.0,30/10/2022,30/10/2022
248,248,32.3,45.1,30/10/2022,30/10/2022
249,249,32.3,45.2,30/10/2022,30/10/2022
250,250,32.3,45.4,30/10/2022,30/10/2022
251,251,32.2,45.3,30/10/2022,30/10/2022
252,252,32.2,45.4,30/10/2022,30/10/2022
253,253,32.3,45.5,30/10/2022,30/10/2022
254,254,32.2,45.4,30/10/2022,30/10/2022
255,255,32.3,45.4,30/10/2022,30/10/2022
256,256,32.3,45.5,30/10/2022,30/10/2022
257,257,32.2,45.6,30/10/2022,30/10/2022
258,258,32.2,45.6,30/10/2022,30/10/2022
259,259,32.2,45.8,30/10/2022,30/10/2022
260,260,32.1,45.9,30/10/2022,30/10/2022
261,261,32.0,46.0,30/10/2022,30/10/2022
262,262,32.0,46.1,30/10/2022,30/10/2022
263,263,32.0,46.2,30/10/2022,30/10/2022
264,264,32.0,46.3,30/10/2022,30/10/2022
265,265,31.9,46.3,30/10/2022,30/10/2022
266,266,31.9,46.3,30/10/2022,30/10/2022
267,267,31.9,46.1,30/10/2022,30/10/2022
268,268,31.9,45.9,30/10/2022,30/10/2022
269,269,31.8,46.1,30/10/2022,30/10/2022
270,270,31.8,45.8,30/10/2022,30/10/2022
271,271,31.8,45.6,30/10/2022,30/10/2022
272,272,31.9,45.6,30/10/2022,30/10/2022
273,273,31.9,45.6,30/10/2022,30/10/2022
274,274,31.8,45.6,30/10/2022,30/10/2022
275,275,31.8,45.5,30/10/2022,30/10/2022
276,276,31.8,45.4,30/10/2022,30/10/2022
277,277,31.9,45.4,30/10/2022,30/10/2022
278,278,32.0,45.4,30/10/2022,30/10/2022
279,279,32.0,45.3,30/10/2022,30/10/2022
280,280,32.1,45.2,30/10/2022,30/10/2022
281,281,32.1,45.0,30/10/2022,30/10/2022
282,282,32.1,44.9,30/10/2022,30/10/2022
283,283,32.2,44.7,30/10/2022,30/10/2022
284,284,32.2,44.6,30/10/2022,30/10/2022
285,285,32.2,44.5,30/10/2022,30/10/2022
286,286,32.3,44.4,30/10/2022,30/10/2022
287,287,32.3,44.3,30/10/2022,30/10/2022
288,288,32.4,44.2,30/10/2022,30/10/2022
289,289,32.4,44.0,30/10/2022,30/10/2022
290,290,32.4,44.0,30/10/2022,30/10/2022
291,291,32.4,44.0,30/10/2022,30/10/2022
292,292,32.4,43.9,30/10/2022,30/10/2022
293,293,32.3,43.8,30/10/2022,30/10/2022
294,294,32.3,43.8,30/10/2022,30/10/2022
295,295,32.2,43.7,30/10/2022,30/10/2022
296,296,32.2,43.8,30/10/2022,30/10/2022
297,297,32.2,43.9,30/10/2022,30/10/2022
298,298,32.2,43.8,30/10/2022,30/10/2022
299,299,32.2,43.8,30/10/2022,30/10/2022
300,300,32.3,43.7,30/10/2022,30/10/2022
301,301,32.4,43.6,30/10/2022,30/10/2022
302,302,32.4,43.4,30/10/2022,30/10/2022
303,303,32.5,43.3,30/10/2022,30/10/2022
304,304,32.5,43.2,30/10/2022,30/10/2022
305,305,32.6,43.2,30/10/2022,30/10/2022
306,306,32.6,43.1,30/10/2022,30/10/2022
307,307,32.7,43.1,30/10/2022,30/10/2022
308,308,32.6,43.0,30/10/2022,30/10/2022
309,309,32.6,43.0,30/10/2022,30/10/2022
310,310,32.6,42.9,30/10/2022,30/10/2022
311,311,32.6,42.5,30/10/2022,30/10/2022
312,312,32.6,42.4,30/10/2022,30/10/2022
313,313,32.6,42.4,30/10/2022,30/10/2022
314,314,32.6,42.4,30/10/2022,30/10/2022
315,315,32.6,42.4,30/10/2022,30/10/2022
316,316,32.6,42.4,30/10/2022,30/10/2022
317,317,32.6,42.4,30/10/2022,30/10/2022
318,318,32.6,42.5,30/10/2022,30/10/2022
319,319,32.7,42.6,30/10/2022,30/10/2022
320,320,32.7,42.6,30/10/2022,30/10/2022
321,321,32.7,42.6,30/10/2022,30/10/2022
322,322,32.7,42.6,30/10/2022,30/10/2022
323,323,32.7,42.6,30/10/2022,30/10/2022
324,324,32.7,42.4,30/10/2022,30/10/2022
325,325,32.7,42.4,30/10/2022,30/10/2022
326,326,32.8,42.5,30/10/2022,30/10/2022
327,327,32.8,42.5,30/10/2022,30/10/2022
328,328,32.8,42.5,30/10/2022,30/10/2022
329,329,32.9,42.6,30/10/2022,30/10/2022
330,330,32.9,42.5,30/10/2022,30/10/2022
331,331,33.0,42.5,30/10/2022,30/10/2022
332,332,33.0,42.4,30/10/2022,30/10/2022
333,333,33.1,42.4,30/10/2022,30/10/2022
334,334,33.1,42.4,30/10/2022,30/10/2022
335,335,33.2,42.4,30/10/2022,30/10/2022
336,336,33.3,42.5,30/10/2022,30/10/2022
337,337,33.3,42.5,30/10/2022,30/10/2022
338,338,33.4,42.5,30/10/2022,30/10/2022
339,339,33.4,42.4,30/10/2022,30/10/2022
340,340,33.4,42.3,30/10/2022,30/10/2022
341,341,33.4,42.3,30/10/2022,30/10/2022
342,342,33.4,42.2,30/10/2022,30/10/2022
343,343,33.5,42.1,30/10/2022,30/10/2022
344,344,33.6,42.1,30/10/2022,30/10/2022
345,345,33.6,41.9,30/10/2022,30/10/2022
346,346,33.7,41.9,30/10/2022,30/10/2022
347,347,33.7,41.8,30/10/2022,30/10/2022
348,348,33.7,41.7,30/10/2022,30/10/2022
349,349,33.8,41.7,30/10/2022,30/10/2022
350,350,33.8,41.6,30/10/2022,30/10/2022
