,Unnamed: 0.1,Fecha, Temperatura (°C), Humedad (%),Hora
2545,2545,29/9/2022,30.8,42.7,29/9/2022
2546,2546,29/9/2022,30.8,42.7,29/9/2022
2547,2547,29/9/2022,30.7,42.8,29/9/2022
2548,2548,29/9/2022,30.7,42.9,29/9/2022
2549,2549,29/9/2022,30.6,42.5,29/9/2022
2550,2550,29/9/2022,30.6,42.5,29/9/2022
2551,2551,29/9/2022,30.5,42.5,29/9/2022
2552,2552,29/9/2022,30.5,42.5,29/9/2022
2553,2553,29/9/2022,30.4,42.5,29/9/2022
2554,2554,29/9/2022,30.4,42.5,29/9/2022
2555,2555,29/9/2022,30.4,42.6,29/9/2022
2556,2556,29/9/2022,30.4,42.6,29/9/2022
2557,2557,29/9/2022,30.4,42.6,29/9/2022
2558,2558,29/9/2022,30.4,42.6,29/9/2022
2559,2559,29/9/2022,30.5,42.7,29/9/2022
2560,2560,29/9/2022,30.5,42.7,29/9/2022
2561,2561,29/9/2022,30.4,42.7,29/9/2022
2562,2562,29/9/2022,30.5,42.9,29/9/2022
2563,2563,29/9/2022,30.5,43.0,29/9/2022
2564,2564,29/9/2022,30.5,43.0,29/9/2022
2565,2565,29/9/2022,30.4,42.8,29/9/2022
2566,2566,29/9/2022,30.4,42.6,29/9/2022
2567,2567,29/9/2022,30.4,42.6,29/9/2022
2568,2568,29/9/2022,30.3,42.6,29/9/2022
2569,2569,29/9/2022,30.3,42.7,29/9/2022
2570,2570,29/9/2022,30.3,42.7,29/9/2022
2571,2571,29/9/2022,30.2,42.8,29/9/2022
2572,2572,29/9/2022,30.2,42.9,29/9/2022
2573,2573,29/9/2022,30.2,43.0,29/9/2022
2574,2574,29/9/2022,30.1,43.0,29/9/2022
2575,2575,29/9/2022,30.1,43.0,29/9/2022
2576,2576,29/9/2022,30.1,43.0,29/9/2022
2577,2577,29/9/2022,30.1,43.0,29/9/2022
2578,2578,29/9/2022,30.1,43.0,29/9/2022
2579,2579,29/9/2022,30.2,43.1,29/9/2022
2580,2580,29/9/2022,30.2,43.4,29/9/2022
2581,2581,29/9/2022,30.3,43.6,29/9/2022
2582,2582,29/9/2022,30.3,43.6,29/9/2022
2583,2583,29/9/2022,30.2,43.5,29/9/2022
2584,2584,29/9/2022,30.2,43.4,29/9/2022
2585,2585,29/9/2022,30.2,43.3,29/9/2022
2586,2586,29/9/2022,30.2,43.4,29/9/2022
2587,2587,29/9/2022,30.2,43.5,29/9/2022
2588,2588,29/9/2022,30.3,43.8,29/9/2022
2589,2589,29/9/2022,30.2,43.8,29/9/2022
2590,2590,29/9/2022,30.3,43.8,29/9/2022
2591,2591,29/9/2022,30.3,43.7,29/9/2022
2592,2592,29/9/2022,30.3,43.6,29/9/2022
2593,2593,29/9/2022,30.3,43.5,29/9/2022
2594,2594,29/9/2022,30.2,43.4,29/9/2022
2595,2595,29/9/2022,30.2,43.5,29/9/2022
2596,2596,29/9/2022,30.1,43.3,29/9/2022
2597,2597,29/9/2022,30.1,43.4,29/9/2022
2598,2598,29/9/2022,30.0,43.4,29/9/2022
2599,2599,29/9/2022,30.0,43.5,29/9/2022
2600,2600,29/9/2022,30.0,43.5,29/9/2022
2601,2601,29/9/2022,30.1,43.6,29/9/2022
2602,2602,29/9/2022,30.0,43.5,29/9/2022
2603,2603,29/9/2022,30.0,43.5,29/9/2022
2604,2604,29/9/2022,30.0,43.6,29/9/2022
2605,2605,29/9/2022,30.1,43.8,29/9/2022
2606,2606,29/9/2022,30.1,44.1,29/9/2022
2607,2607,29/9/2022,30.1,44.1,29/9/2022
2608,2608,29/9/2022,30.2,44.7,29/9/2022
2609,2609,29/9/2022,30.2,44.6,29/9/2022
2610,2610,29/9/2022,30.2,44.4,29/9/2022
2611,2611,29/9/2022,30.2,45.3,29/9/2022
2612,2612,29/9/2022,30.3,45.5,29/9/2022
2613,2613,29/9/2022,30.3,45.2,29/9/2022
2614,2614,29/9/2022,30.3,45.0,29/9/2022
2615,2615,29/9/2022,30.3,45.1,29/9/2022
2616,2616,29/9/2022,30.3,45.3,29/9/2022
2617,2617,29/9/2022,30.3,45.4,29/9/2022
2618,2618,29/9/2022,30.3,45.3,29/9/2022
2619,2619,29/9/2022,30.3,45.2,29/9/2022
2620,2620,29/9/2022,30.4,45.1,29/9/2022
2621,2621,29/9/2022,30.3,44.9,29/9/2022
2622,2622,29/9/2022,30.3,44.8,29/9/2022
2623,2623,29/9/2022,30.1,44.3,29/9/2022
2624,2624,29/9/2022,30.0,44.6,29/9/2022
2625,2625,29/9/2022,29.9,44.8,29/9/2022
2626,2626,29/9/2022,29.8,44.9,29/9/2022
2627,2627,29/9/2022,29.7,44.9,29/9/2022
2628,2628,29/9/2022,29.7,45.1,29/9/2022
2629,2629,29/9/2022,29.7,45.2,29/9/2022
2630,2630,29/9/2022,29.6,45.4,29/9/2022
2631,2631,29/9/2022,29.6,45.5,29/9/2022
2632,2632,29/9/2022,29.6,45.6,29/9/2022
2633,2633,29/9/2022,29.6,45.5,29/9/2022
2634,2634,29/9/2022,29.6,44.9,29/9/2022
2635,2635,29/9/2022,29.7,44.7,29/9/2022
2636,2636,29/9/2022,29.7,44.6,29/9/2022
2637,2637,29/9/2022,29.7,44.4,29/9/2022
2638,2638,29/9/2022,29.7,44.3,29/9/2022
2639,2639,29/9/2022,29.8,44.3,29/9/2022
2640,2640,29/9/2022,29.8,44.3,29/9/2022
2641,2641,29/9/2022,29.8,44.4,29/9/2022
2642,2642,29/9/2022,29.9,44.7,29/9/2022
2643,2643,29/9/2022,29.9,44.7,29/9/2022
2644,2644,29/9/2022,29.9,44.7,29/9/2022
2645,2645,29/9/2022,29.9,44.8,29/9/2022
2646,2646,29/9/2022,29.9,44.8,29/9/2022
2647,2647,29/9/2022,29.9,44.8,29/9/2022
2648,2648,29/9/2022,29.9,44.7,29/9/2022
2649,2649,29/9/2022,29.8,44.6,29/9/2022
2650,2650,29/9/2022,29.8,44.6,29/9/2022
2651,2651,29/9/2022,29.8,44.4,29/9/2022
2652,2652,29/9/2022,29.8,44.4,29/9/2022
2653,2653,29/9/2022,29.8,44.3,29/9/2022
2654,2654,29/9/2022,29.6,44.2,29/9/2022
2655,2655,29/9/2022,29.6,44.3,29/9/2022
2656,2656,29/9/2022,29.5,44.3,29/9/2022
2657,2657,29/9/2022,29.4,44.4,29/9/2022
2658,2658,29/9/2022,29.4,44.5,29/9/2022
2659,2659,29/9/2022,29.5,44.9,29/9/2022
2660,2660,29/9/2022,29.5,44.9,29/9/2022
2661,2661,29/9/2022,29.5,44.9,29/9/2022
2662,2662,29/9/2022,29.6,44.9,29/9/2022
2663,2663,29/9/2022,29.6,44.8,29/9/2022
2664,2664,29/9/2022,29.7,44.8,29/9/2022
2665,2665,29/9/2022,29.7,44.6,29/9/2022
2666,2666,29/9/2022,29.6,44.6,29/9/2022
2667,2667,29/9/2022,29.7,44.8,29/9/2022
2668,2668,29/9/2022,29.7,44.8,29/9/2022
2669,2669,29/9/2022,29.7,44.7,29/9/2022
2670,2670,29/9/2022,29.7,44.6,29/9/2022
2671,2671,29/9/2022,29.7,44.6,29/9/2022
2672,2672,29/9/2022,29.7,44.7,29/9/2022
2673,2673,29/9/2022,29.7,44.7,29/9/2022
2674,2674,29/9/2022,29.7,44.7,29/9/2022
2675,2675,29/9/2022,29.7,44.8,29/9/2022
2676,2676,29/9/2022,29.7,44.9,29/9/2022
2677,2677,29/9/2022,29.7,44.9,29/9/2022
2678,2678,29/9/2022,29.7,44.9,29/9/2022
2679,2679,29/9/2022,29.7,44.9,29/9/2022
2680,2680,29/9/2022,29.7,44.8,29/9/2022
2681,2681,29/9/2022,29.8,44.9,29/9/2022
2682,2682,29/9/2022,29.8,44.8,29/9/2022
2683,2683,29/9/2022,29.9,44.8,29/9/2022
2684,2684,29/9/2022,29.9,44.8,29/9/2022
2685,2685,29/9/2022,29.9,44.7,29/9/2022
2686,2686,29/9/2022,30.0,44.8,29/9/2022
2687,2687,29/9/2022,30.0,44.7,29/9/2022
2688,2688,29/9/2022,30.1,44.8,29/9/2022
2689,2689,29/9/2022,30.1,44.7,29/9/2022
2690,2690,29/9/2022,30.1,44.7,29/9/2022
2691,2691,29/9/2022,30.1,44.7,29/9/2022
2692,2692,29/9/2022,30.2,44.6,29/9/2022
2693,2693,29/9/2022,30.2,44.6,29/9/2022
2694,2694,29/9/2022,30.2,44.5,29/9/2022
2695,2695,29/9/2022,30.1,44.5,29/9/2022
2696,2696,29/9/2022,30.1,44.5,29/9/2022
2697,2697,29/9/2022,30.1,44.4,29/9/2022
2698,2698,29/9/2022,30.0,44.0,29/9/2022
2699,2699,29/9/2022,30.0,43.9,29/9/2022
2700,2700,29/9/2022,29.9,43.8,29/9/2022
2701,2701,29/9/2022,29.9,43.8,29/9/2022
2702,2702,29/9/2022,29.9,43.7,29/9/2022
2703,2703,29/9/2022,29.9,43.7,29/9/2022
2704,2704,29/9/2022,29.8,43.7,29/9/2022
2705,2705,29/9/2022,29.8,43.8,29/9/2022
2706,2706,29/9/2022,29.7,43.9,29/9/2022
2707,2707,29/9/2022,29.7,44.0,29/9/2022
2708,2708,29/9/2022,29.8,44.1,29/9/2022
2709,2709,29/9/2022,29.8,44.0,29/9/2022
2710,2710,29/9/2022,29.9,43.9,29/9/2022
2711,2711,29/9/2022,29.9,43.8,29/9/2022
2712,2712,29/9/2022,29.9,43.7,29/9/2022
2713,2713,29/9/2022,29.9,43.7,29/9/2022
2714,2714,29/9/2022,29.9,43.7,29/9/2022
2715,2715,29/9/2022,29.9,43.8,29/9/2022
2716,2716,29/9/2022,29.9,43.9,29/9/2022
2717,2717,29/9/2022,29.9,44.0,29/9/2022
2718,2718,29/9/2022,29.9,44.1,29/9/2022
2719,2719,29/9/2022,29.9,44.1,29/9/2022
2720,2720,29/9/2022,29.9,44.0,29/9/2022
2721,2721,29/9/2022,29.8,44.2,29/9/2022
2722,2722,29/9/2022,29.8,44.2,29/9/2022
2723,2723,29/9/2022,29.7,44.2,29/9/2022
2724,2724,29/9/2022,29.7,44.2,29/9/2022
2725,2725,29/9/2022,29.8,44.3,29/9/2022
2726,2726,29/9/2022,29.8,44.4,29/9/2022
2727,2727,29/9/2022,29.8,44.7,29/9/2022
2728,2728,29/9/2022,29.8,45.1,29/9/2022
2729,2729,29/9/2022,29.7,45.1,29/9/2022
2730,2730,29/9/2022,29.7,44.9,29/9/2022
2731,2731,29/9/2022,29.7,44.8,29/9/2022
2732,2732,29/9/2022,29.6,44.7,29/9/2022
2733,2733,29/9/2022,29.6,44.8,29/9/2022
2734,2734,29/9/2022,29.6,44.9,29/9/2022
2735,2735,29/9/2022,29.6,45.0,29/9/2022
2736,2736,29/9/2022,29.6,45.2,29/9/2022
2737,2737,29/9/2022,29.6,45.3,29/9/2022
2738,2738,29/9/2022,29.6,45.5,29/9/2022
2739,2739,29/9/2022,29.6,45.5,29/9/2022
2740,2740,29/9/2022,29.6,45.5,29/9/2022
2741,2741,29/9/2022,29.6,45.4,29/9/2022
2742,2742,29/9/2022,29.6,45.4,29/9/2022
2743,2743,29/9/2022,29.7,45.4,29/9/2022
2744,2744,29/9/2022,29.7,45.3,29/9/2022
2745,2745,29/9/2022,29.7,45.5,29/9/2022
2746,2746,29/9/2022,29.6,45.4,29/9/2022
2747,2747,29/9/2022,29.6,45.5,29/9/2022
2748,2748,29/9/2022,29.6,45.6,29/9/2022
2749,2749,29/9/2022,29.6,45.5,29/9/2022
2750,2750,29/9/2022,29.6,45.3,29/9/2022
2751,2751,29/9/2022,29.6,45.3,29/9/2022
2752,2752,29/9/2022,29.6,45.4,29/9/2022
2753,2753,29/9/2022,29.7,45.5,29/9/2022
2754,2754,29/9/2022,29.6,45.4,29/9/2022
2755,2755,29/9/2022,29.6,45.3,29/9/2022
2756,2756,29/9/2022,29.7,45.2,29/9/2022
2757,2757,29/9/2022,29.7,45.0,29/9/2022
2758,2758,29/9/2022,29.7,44.6,29/9/2022
2759,2759,29/9/2022,29.7,44.4,29/9/2022
2760,2760,29/9/2022,29.6,44.4,29/9/2022
2761,2761,29/9/2022,29.6,44.3,29/9/2022
2762,2762,29/9/2022,29.6,44.3,29/9/2022
2763,2763,29/9/2022,29.6,44.4,29/9/2022
2764,2764,29/9/2022,29.5,44.3,29/9/2022
2765,2765,29/9/2022,29.6,44.4,29/9/2022
2766,2766,29/9/2022,29.5,44.5,29/9/2022
2767,2767,29/9/2022,29.5,44.7,29/9/2022
2768,2768,29/9/2022,29.4,44.9,29/9/2022
2769,2769,29/9/2022,29.4,45.0,29/9/2022
2770,2770,29/9/2022,29.4,45.0,29/9/2022
2771,2771,29/9/2022,29.4,45.0,29/9/2022
2772,2772,29/9/2022,29.4,45.0,29/9/2022
2773,2773,29/9/2022,29.3,45.0,29/9/2022
2774,2774,29/9/2022,29.3,45.0,29/9/2022
2775,2775,29/9/2022,29.3,45.0,29/9/2022
2776,2776,29/9/2022,29.3,45.0,29/9/2022
2777,2777,29/9/2022,29.2,44.9,29/9/2022
2778,2778,29/9/2022,29.1,44.9,29/9/2022
2779,2779,29/9/2022,29.0,44.9,29/9/2022
2780,2780,29/9/2022,29.0,44.9,29/9/2022
2781,2781,29/9/2022,29.0,44.9,29/9/2022
2782,2782,29/9/2022,29.0,45.0,29/9/2022
2783,2783,29/9/2022,29.0,45.0,29/9/2022
2784,2784,29/9/2022,29.0,45.1,29/9/2022
2785,2785,29/9/2022,29.0,45.1,29/9/2022
2786,2786,29/9/2022,28.9,45.0,29/9/2022
2787,2787,29/9/2022,28.9,45.1,29/9/2022
2788,2788,29/9/2022,28.9,45.2,29/9/2022
2789,2789,29/9/2022,29.0,45.3,29/9/2022
2790,2790,29/9/2022,29.0,45.4,29/9/2022
2791,2791,29/9/2022,29.0,45.6,29/9/2022
2792,2792,29/9/2022,29.0,45.7,29/9/2022
2793,2793,29/9/2022,29.0,45.8,29/9/2022
2794,2794,29/9/2022,29.0,45.9,29/9/2022
2795,2795,29/9/2022,29.0,45.9,29/9/2022
2796,2796,29/9/2022,29.0,45.9,29/9/2022
2797,2797,29/9/2022,29.0,46.0,29/9/2022
2798,2798,29/9/2022,29.0,46.1,29/9/2022
2799,2799,29/9/2022,29.0,46.1,29/9/2022
2800,2800,29/9/2022,29.0,46.1,29/9/2022
2801,2801,29/9/2022,29.0,46.3,29/9/2022
2802,2802,29/9/2022,28.9,46.1,29/9/2022
2803,2803,29/9/2022,28.9,46.1,29/9/2022
2804,2804,29/9/2022,28.9,46.1,29/9/2022
2805,2805,29/9/2022,28.9,46.2,29/9/2022
2806,2806,29/9/2022,28.9,46.3,29/9/2022
2807,2807,29/9/2022,28.8,46.5,29/9/2022
2808,2808,29/9/2022,28.7,46.6,29/9/2022
2809,2809,29/9/2022,28.6,46.6,29/9/2022
2810,2810,29/9/2022,28.7,46.6,29/9/2022
2811,2811,29/9/2022,28.7,46.4,29/9/2022
2812,2812,29/9/2022,28.7,46.2,29/9/2022
2813,2813,29/9/2022,28.7,46.2,29/9/2022
2814,2814,29/9/2022,28.8,46.1,29/9/2022
2815,2815,29/9/2022,28.8,46.1,29/9/2022
2816,2816,29/9/2022,28.8,46.1,29/9/2022
2817,2817,29/9/2022,28.8,46.1,29/9/2022
2818,2818,29/9/2022,28.9,46.1,29/9/2022
2819,2819,29/9/2022,28.9,46.0,29/9/2022
2820,2820,29/9/2022,29.0,46.2,29/9/2022
2821,2821,29/9/2022,29.0,46.2,29/9/2022
2822,2822,29/9/2022,29.0,46.1,29/9/2022
2823,2823,29/9/2022,29.0,46.1,29/9/2022
2824,2824,29/9/2022,29.0,46.1,29/9/2022
2825,2825,29/9/2022,29.0,46.1,29/9/2022
2826,2826,29/9/2022,29.1,46.1,29/9/2022
2827,2827,29/9/2022,29.1,46.1,29/9/2022
2828,2828,29/9/2022,29.1,46.0,29/9/2022
2829,2829,29/9/2022,29.1,46.0,29/9/2022
2830,2830,29/9/2022,29.1,46.1,29/9/2022
2831,2831,29/9/2022,29.1,46.1,29/9/2022
2832,2832,29/9/2022,29.1,46.2,29/9/2022
2833,2833,29/9/2022,29.2,45.8,29/9/2022
2834,2834,29/9/2022,29.2,45.4,29/9/2022
2835,2835,29/9/2022,29.2,45.3,29/9/2022
2836,2836,29/9/2022,29.2,45.4,29/9/2022
2837,2837,29/9/2022,29.1,45.4,29/9/2022
2838,2838,29/9/2022,29.1,45.5,29/9/2022
2839,2839,29/9/2022,29.1,45.6,29/9/2022
2840,2840,29/9/2022,29.1,45.7,29/9/2022
2841,2841,29/9/2022,29.1,45.8,29/9/2022
2842,2842,29/9/2022,29.1,45.9,29/9/2022
2843,2843,29/9/2022,29.2,46.1,29/9/2022
2844,2844,29/9/2022,29.2,46.1,29/9/2022
2845,2845,29/9/2022,29.2,46.1,29/9/2022
2846,2846,29/9/2022,29.2,46.1,29/9/2022
2847,2847,29/9/2022,29.3,46.1,29/9/2022
2848,2848,29/9/2022,29.3,46.1,29/9/2022
2849,2849,29/9/2022,29.3,46.1,29/9/2022
2850,2850,29/9/2022,29.3,46.0,29/9/2022
2851,2851,29/9/2022,29.3,45.9,29/9/2022
2852,2852,29/9/2022,29.3,45.9,29/9/2022
2853,2853,29/9/2022,29.3,45.9,29/9/2022
2854,2854,29/9/2022,29.3,45.8,29/9/2022
2855,2855,29/9/2022,29.2,45.8,29/9/2022
2856,2856,29/9/2022,29.2,45.8,29/9/2022
2857,2857,29/9/2022,29.2,45.8,29/9/2022
2858,2858,29/9/2022,29.1,45.6,29/9/2022
2859,2859,29/9/2022,29.0,45.4,29/9/2022
2860,2860,29/9/2022,28.9,45.5,29/9/2022
2861,2861,29/9/2022,28.8,45.6,29/9/2022
2862,2862,29/9/2022,28.7,45.7,29/9/2022
2863,2863,29/9/2022,28.6,45.7,29/9/2022
2864,2864,29/9/2022,28.6,45.7,29/9/2022
2865,2865,29/9/2022,28.5,45.7,29/9/2022
2866,2866,29/9/2022,28.4,45.7,29/9/2022
2867,2867,29/9/2022,28.4,45.7,29/9/2022
2868,2868,29/9/2022,28.4,45.8,29/9/2022
2869,2869,29/9/2022,28.4,46.0,29/9/2022
2870,2870,29/9/2022,28.4,46.2,29/9/2022
2871,2871,29/9/2022,28.3,46.2,29/9/2022
2872,2872,29/9/2022,28.2,46.3,29/9/2022
2873,2873,29/9/2022,28.2,46.4,29/9/2022
2874,2874,29/9/2022,28.1,46.5,29/9/2022
2875,2875,29/9/2022,28.1,46.6,29/9/2022
2876,2876,29/9/2022,28.1,46.6,29/9/2022
2877,2877,29/9/2022,28.1,46.6,29/9/2022
2878,2878,29/9/2022,28.0,46.7,29/9/2022
2879,2879,29/9/2022,27.9,46.7,29/9/2022
2880,2880,29/9/2022,27.9,46.8,29/9/2022
2881,2881,29/9/2022,27.9,47.0,29/9/2022
2882,2882,29/9/2022,27.9,47.1,29/9/2022
2883,2883,29/9/2022,27.9,47.2,29/9/2022
2884,2884,29/9/2022,27.9,47.2,29/9/2022
2885,2885,29/9/2022,27.9,47.2,29/9/2022
2886,2886,29/9/2022,27.9,47.2,29/9/2022
2887,2887,29/9/2022,28.0,47.3,29/9/2022
2888,2888,29/9/2022,28.0,47.2,29/9/2022
2889,2889,29/9/2022,28.1,47.3,29/9/2022
2890,2890,29/9/2022,28.1,47.1,29/9/2022
2891,2891,29/9/2022,28.1,47.0,29/9/2022
2892,2892,29/9/2022,28.1,46.9,29/9/2022
2893,2893,29/9/2022,28.2,47.1,29/9/2022
2894,2894,29/9/2022,28.2,47.1,29/9/2022
2895,2895,29/9/2022,28.3,47.1,29/9/2022
2896,2896,29/9/2022,28.2,47.1,29/9/2022
2897,2897,29/9/2022,28.2,47.1,29/9/2022
2898,2898,29/9/2022,28.2,47.1,29/9/2022
2899,2899,29/9/2022,28.2,47.1,29/9/2022
2900,2900,29/9/2022,28.1,47.3,29/9/2022
2901,2901,29/9/2022,28.1,47.3,29/9/2022
2902,2902,29/9/2022,28.0,47.4,29/9/2022
2903,2903,29/9/2022,28.1,47.6,29/9/2022
2904,2904,29/9/2022,28.1,47.6,29/9/2022
2905,2905,29/9/2022,28.1,47.7,29/9/2022
2906,2906,29/9/2022,28.2,47.6,29/9/2022
2907,2907,29/9/2022,28.2,47.6,29/9/2022
2908,2908,29/9/2022,28.3,47.6,29/9/2022
2909,2909,29/9/2022,28.3,47.6,29/9/2022
2910,2910,29/9/2022,28.3,47.5,29/9/2022
2911,2911,29/9/2022,28.4,47.6,29/9/2022
2912,2912,29/9/2022,28.4,47.6,29/9/2022
2913,2913,29/9/2022,28.5,47.7,29/9/2022
2914,2914,29/9/2022,28.5,47.7,29/9/2022
2915,2915,29/9/2022,28.6,47.7,29/9/2022
2916,2916,29/9/2022,28.6,47.6,29/9/2022
2917,2917,29/9/2022,28.7,47.6,29/9/2022
2918,2918,29/9/2022,28.7,47.6,29/9/2022
2919,2919,29/9/2022,28.8,47.5,29/9/2022
2920,2920,29/9/2022,28.8,47.3,29/9/2022
2921,2921,29/9/2022,28.9,47.5,29/9/2022
2922,2922,29/9/2022,28.8,47.4,29/9/2022
2923,2923,29/9/2022,28.8,47.3,29/9/2022
2924,2924,29/9/2022,28.8,47.3,29/9/2022
2925,2925,29/9/2022,28.9,47.4,29/9/2022
2926,2926,29/9/2022,28.9,47.3,29/9/2022
2927,2927,29/9/2022,29.0,47.1,29/9/2022
2928,2928,29/9/2022,28.9,46.9,29/9/2022
2929,2929,29/9/2022,29.0,46.8,29/9/2022
2930,2930,29/9/2022,29.0,46.4,29/9/2022
2931,2931,29/9/2022,29.0,46.1,29/9/2022
2932,2932,29/9/2022,29.1,45.9,29/9/2022
2933,2933,29/9/2022,29.1,45.8,29/9/2022
2934,2934,29/9/2022,29.2,45.7,29/9/2022
2935,2935,29/9/2022,29.2,45.7,29/9/2022
2936,2936,29/9/2022,29.2,45.8,29/9/2022
2937,2937,29/9/2022,29.3,45.8,29/9/2022
2938,2938,29/9/2022,29.3,45.7,29/9/2022
2939,2939,29/9/2022,29.3,45.7,29/9/2022
2940,2940,29/9/2022,29.3,45.7,29/9/2022
2941,2941,29/9/2022,29.4,45.8,29/9/2022
2942,2942,29/9/2022,29.4,45.8,29/9/2022
2943,2943,29/9/2022,29.4,45.9,29/9/2022
2944,2944,29/9/2022,29.5,45.9,29/9/2022
2945,2945,29/9/2022,29.4,45.8,29/9/2022
2946,2946,29/9/2022,29.4,45.8,29/9/2022
2947,2947,29/9/2022,29.5,45.8,29/9/2022
2948,2948,29/9/2022,29.5,45.9,29/9/2022
2949,2949,29/9/2022,29.6,45.8,29/9/2022
2950,2950,29/9/2022,29.6,45.8,29/9/2022
2951,2951,29/9/2022,29.6,45.8,29/9/2022
2952,2952,29/9/2022,29.6,45.7,29/9/2022
2953,2953,29/9/2022,29.7,45.4,29/9/2022
2954,2954,29/9/2022,29.7,45.3,29/9/2022
2955,2955,29/9/2022,29.7,45.3,29/9/2022
2956,2956,29/9/2022,29.7,45.3,29/9/2022
2957,2957,29/9/2022,29.8,45.3,29/9/2022
2958,2958,29/9/2022,29.8,45.2,29/9/2022
2959,2959,29/9/2022,29.8,45.3,29/9/2022
2960,2960,29/9/2022,29.8,45.3,29/9/2022
2961,2961,29/9/2022,29.8,45.3,29/9/2022
2962,2962,29/9/2022,29.8,45.2,29/9/2022
2963,2963,29/9/2022,29.8,45.1,29/9/2022
2964,2964,29/9/2022,29.8,44.9,29/9/2022
2965,2965,29/9/2022,29.9,44.9,29/9/2022
2966,2966,29/9/2022,29.9,44.9,29/9/2022
2967,2967,29/9/2022,29.9,45.0,29/9/2022
2968,2968,29/9/2022,29.9,45.0,29/9/2022
2969,2969,29/9/2022,29.9,45.1,29/9/2022
2970,2970,29/9/2022,29.9,45.1,29/9/2022
2971,2971,29/9/2022,29.9,44.9,29/9/2022
2972,2972,29/9/2022,29.9,44.9,29/9/2022
2973,2973,29/9/2022,30.0,44.9,29/9/2022
2974,2974,29/9/2022,29.9,44.7,29/9/2022
2975,2975,29/9/2022,30.0,44.7,29/9/2022
2976,2976,29/9/2022,30.0,44.7,29/9/2022
2977,2977,29/9/2022,30.0,45.1,29/9/2022
2978,2978,29/9/2022,30.0,45.1,29/9/2022
2979,2979,29/9/2022,29.9,45.0,29/9/2022
2980,2980,29/9/2022,30.0,45.1,29/9/2022
2981,2981,29/9/2022,30.0,45.1,29/9/2022
2982,2982,29/9/2022,30.0,45.1,29/9/2022
2983,2983,29/9/2022,30.1,45.2,29/9/2022
2984,2984,29/9/2022,30.1,45.2,29/9/2022
2985,2985,29/9/2022,30.1,45.2,29/9/2022
2986,2986,29/9/2022,30.2,45.2,29/9/2022
2987,2987,29/9/2022,30.1,45.0,29/9/2022
2988,2988,29/9/2022,30.1,44.9,29/9/2022
2989,2989,29/9/2022,30.2,45.0,29/9/2022
2990,2990,29/9/2022,30.2,44.9,29/9/2022
2991,2991,29/9/2022,30.2,44.8,29/9/2022
2992,2992,29/9/2022,30.2,44.8,29/9/2022
2993,2993,29/9/2022,30.2,44.9,29/9/2022
2994,2994,29/9/2022,30.3,45.0,29/9/2022
2995,2995,29/9/2022,30.3,45.0,29/9/2022
2996,2996,29/9/2022,30.3,45.0,29/9/2022
2997,2997,29/9/2022,30.3,44.9,29/9/2022
2998,2998,29/9/2022,30.2,44.8,29/9/2022
2999,2999,29/9/2022,30.2,44.6,29/9/2022
3000,3000,29/9/2022,30.3,44.5,29/9/2022
3001,3001,29/9/2022,30.3,44.4,29/9/2022
3002,3002,29/9/2022,30.3,44.3,29/9/2022
3003,3003,29/9/2022,30.3,44.2,29/9/2022
3004,3004,29/9/2022,30.3,44.2,29/9/2022
3005,3005,29/9/2022,30.3,44.3,29/9/2022
3006,3006,29/9/2022,30.4,44.4,29/9/2022
3007,3007,29/9/2022,30.4,44.4,29/9/2022
3008,3008,29/9/2022,30.4,44.3,29/9/2022
3009,3009,29/9/2022,30.5,44.4,29/9/2022
3010,3010,29/9/2022,30.5,44.3,29/9/2022
3011,3011,29/9/2022,30.5,44.2,29/9/2022
3012,3012,29/9/2022,30.6,44.1,29/9/2022
3013,3013,29/9/2022,30.6,44.0,29/9/2022
3014,3014,29/9/2022,30.6,43.7,29/9/2022
3015,3015,29/9/2022,30.6,43.5,29/9/2022
3016,3016,29/9/2022,30.6,43.4,29/9/2022
3017,3017,29/9/2022,30.6,43.4,29/9/2022
3018,3018,29/9/2022,30.6,43.4,29/9/2022
3019,3019,29/9/2022,30.6,43.3,29/9/2022
3020,3020,29/9/2022,30.6,43.2,29/9/2022
3021,3021,29/9/2022,30.6,43.2,29/9/2022
3022,3022,29/9/2022,30.5,43.0,29/9/2022
3023,3023,29/9/2022,30.6,42.8,29/9/2022
3024,3024,29/9/2022,30.6,42.7,29/9/2022
3025,3025,29/9/2022,30.6,42.6,29/9/2022
3026,3026,29/9/2022,30.6,42.4,29/9/2022
3027,3027,29/9/2022,30.6,42.4,29/9/2022
3028,3028,29/9/2022,30.6,42.4,29/9/2022
3029,3029,29/9/2022,30.6,42.4,29/9/2022
3030,3030,29/9/2022,30.6,42.4,29/9/2022
3031,3031,29/9/2022,30.6,42.4,29/9/2022
3032,3032,29/9/2022,30.6,42.5,29/9/2022
3033,3033,29/9/2022,30.6,42.7,29/9/2022
3034,3034,29/9/2022,30.6,42.8,29/9/2022
3035,3035,29/9/2022,30.6,42.9,29/9/2022
3036,3036,29/9/2022,30.6,43.0,29/9/2022
3037,3037,29/9/2022,30.6,43.2,29/9/2022
3038,3038,29/9/2022,30.6,43.3,29/9/2022
3039,3039,29/9/2022,30.6,43.3,29/9/2022
3040,3040,29/9/2022,30.6,43.1,29/9/2022
3041,3041,29/9/2022,30.6,43.0,29/9/2022
3042,3042,29/9/2022,30.5,42.8,29/9/2022
