Fecha; Temperatura (°C); Humedad (%); Iluminacion
29/9/2022 13:48; 29.7°C; 43.0%; 47
29/9/2022 13:48; 29.7°C; 43.0%; 48
29/9/2022 13:48; 29.7°C; 43.0%; 48
29/9/2022 13:48; 29.7°C; 43.1%; 48
29/9/2022 13:48; 29.7°C; 43.0%; 49
29/9/2022 13:48; 29.7°C; 43.0%; 49
29/9/2022 13:48; 29.7°C; 43.0%; 48
29/9/2022 13:49; 29.8°C; 43.1%; 49
29/9/2022 13:49; 29.8°C; 43.0%; 48
29/9/2022 13:49; 29.9°C; 43.0%; 48
29/9/2022 13:49; 30.0°C; 43.0%; 49
29/9/2022 13:49; 30.0°C; 43.0%; 49
29/9/2022 13:49; 30.0°C; 43.0%; 49
29/9/2022 13:49; 30.0°C; 43.1%; 49
29/9/2022 13:49; 30.0°C; 43.2%; 49
29/9/2022 13:49; 30.0°C; 43.4%; 49
29/9/2022 13:49; 30.0°C; 43.5%; 49
29/9/2022 13:50; 29.9°C; 43.4%; 50
29/9/2022 13:50; 29.9°C; 43.5%; 49
29/9/2022 13:50; 29.9°C; 43.5%; 49
29/9/2022 13:50; 29.9°C; 43.5%; 50
29/9/2022 13:50; 29.9°C; 43.6%; 50
29/9/2022 13:50; 30.0°C; 43.7%; 50
29/9/2022 13:50; 30.0°C; 43.7%; 50
29/9/2022 13:50; 30.0°C; 43.7%; 50
29/9/2022 13:50; 30.1°C; 43.7%; 51
29/9/2022 13:50; 30.2°C; 43.7%; 51
29/9/2022 13:51; 30.3°C; 43.6%; 56
29/9/2022 13:51; 30.5°C; 43.5%; 52
29/9/2022 13:51; 30.5°C; 43.3%; 51
29/9/2022 13:51; 30.5°C; 42.9%; 51
29/9/2022 13:51; 30.4°C; 42.6%; 50
29/9/2022 13:51; 30.3°C; 42.4%; 52
29/9/2022 13:51; 30.2°C; 42.4%; 51
29/9/2022 13:51; 30.1°C; 42.4%; 54
29/9/2022 13:51; 30.1°C; 42.4%; 54
29/9/2022 13:51; 30.1°C; 42.4%; 54
29/9/2022 13:52; 30.1°C; 42.4%; 54
29/9/2022 13:52; 30.2°C; 42.5%; 53
29/9/2022 13:52; 30.1°C; 42.5%; 54
29/9/2022 13:52; 30.1°C; 42.5%; 52
29/9/2022 13:52; 29.9°C; 42.5%; 55
29/9/2022 13:52; 29.9°C; 42.7%; 55
29/9/2022 13:52; 30.0°C; 42.8%; 55
29/9/2022 13:52; 30.0°C; 42.7%; 53
29/9/2022 13:52; 30.0°C; 42.8%; 49
29/9/2022 13:52; 30.0°C; 42.7%; 45
29/9/2022 13:53; 30.0°C; 42.7%; 44
29/9/2022 13:53; 30.0°C; 42.8%; 44
29/9/2022 13:53; 30.0°C; 42.8%; 43
29/9/2022 13:53; 30.0°C; 42.7%; 44
29/9/2022 13:53; 30.1°C; 42.8%; 44
29/9/2022 13:53; 30.1°C; 42.8%; 44
29/9/2022 13:53; 30.1°C; 42.9%; 44
29/9/2022 13:53; 30.2°C; 43.0%; 44
29/9/2022 13:53; 30.1°C; 42.9%; 43
29/9/2022 13:53; 30.1°C; 43.0%; 44
29/9/2022 13:54; 30.1°C; 43.0%; 44
29/9/2022 13:54; 30.1°C; 43.0%; 44
29/9/2022 13:54; 30.1°C; 43.0%; 44
29/9/2022 13:54; 30.1°C; 43.0%; 44
29/9/2022 13:54; 30.1°C; 43.0%; 44
29/9/2022 13:54; 30.1°C; 43.0%; 44
29/9/2022 13:54; 30.2°C; 43.0%; 44
29/9/2022 13:54; 30.2°C; 43.0%; 44
29/9/2022 13:54; 30.2°C; 42.9%; 44
29/9/2022 13:54; 30.1°C; 43.0%; 43
29/9/2022 13:55; 30.0°C; 43.1%; 43
29/9/2022 13:55; 30.0°C; 43.4%; 43
29/9/2022 13:55; 29.9°C; 43.5%; 43
29/9/2022 13:55; 30.0°C; 43.6%; 43
29/9/2022 13:55; 30.0°C; 43.5%; 44
29/9/2022 13:55; 30.0°C; 43.6%; 43
29/9/2022 13:55; 30.0°C; 43.7%; 43
29/9/2022 13:55; 30.0°C; 43.5%; 43
29/9/2022 13:55; 30.0°C; 43.5%; 43
29/9/2022 13:55; 30.0°C; 43.4%; 43
29/9/2022 13:56; 30.1°C; 43.6%; 43
29/9/2022 13:56; 30.1°C; 43.5%; 43
29/9/2022 13:56; 30.2°C; 43.6%; 43
29/9/2022 13:56; 30.2°C; 43.6%; 44
29/9/2022 13:56; 30.2°C; 43.6%; 44
29/9/2022 13:56; 30.2°C; 43.4%; 44
29/9/2022 13:56; 30.2°C; 43.3%; 44
29/9/2022 13:56; 30.2°C; 43.3%; 44
29/9/2022 13:56; 30.2°C; 43.3%; 44
29/9/2022 13:56; 30.2°C; 43.3%; 44
29/9/2022 13:57; 30.2°C; 43.3%; 44
29/9/2022 13:57; 30.2°C; 43.2%; 45
29/9/2022 13:57; 30.3°C; 43.2%; 45
29/9/2022 13:57; 30.3°C; 43.2%; 45
29/9/2022 13:57; 30.4°C; 43.3%; 46
29/9/2022 13:57; 30.4°C; 43.3%; 46
29/9/2022 13:57; 30.5°C; 43.3%; 47
29/9/2022 13:57; 30.6°C; 43.3%; 48
29/9/2022 13:57; 30.7°C; 43.2%; 50
29/9/2022 13:57; 30.8°C; 43.2%; 50
29/9/2022 13:58; 31.0°C; 43.2%; 51
29/9/2022 13:58; 31.2°C; 43.2%; 101
29/9/2022 13:58; 31.4°C; 43.1%; 51
29/9/2022 13:58; 31.6°C; 42.9%; 29
29/9/2022 13:58; 31.8°C; 42.7%; 27
29/9/2022 13:58; 31.8°C; 42.4%; 19
29/9/2022 13:58; 31.7°C; 41.9%; 21
29/9/2022 13:58; 31.5°C; 41.6%; 22
29/9/2022 13:58; 31.3°C; 41.4%; 43
29/9/2022 13:58; 31.2°C; 41.6%; 45
29/9/2022 13:59; 31.0°C; 41.7%; 46
29/9/2022 13:59; 31.0°C; 42.0%; 47
29/9/2022 13:59; 30.9°C; 42.1%; 48
29/9/2022 13:59; 30.7°C; 41.9%; 47
29/9/2022 13:59; 30.7°C; 42.2%; 47
29/9/2022 13:59; 30.6°C; 42.6%; 47
29/9/2022 13:59; 30.5°C; 42.7%; 45
29/9/2022 13:59; 30.4°C; 42.5%; 48
29/9/2022 13:59; 30.3°C; 42.4%; 47
29/9/2022 13:59; 30.3°C; 42.5%; 48
29/9/2022 14:0; 30.1°C; 42.4%; 48
29/9/2022 14:0; 30.0°C; 42.6%; 48
29/9/2022 14:0; 30.0°C; 43.1%; 48
29/9/2022 14:0; 29.8°C; 43.1%; 48
29/9/2022 14:0; 29.8°C; 43.2%; 49
29/9/2022 14:0; 29.7°C; 43.5%; 48
29/9/2022 14:0; 29.6°C; 43.8%; 49
29/9/2022 14:0; 29.7°C; 44.0%; 52
29/9/2022 14:0; 29.8°C; 44.1%; 53
29/9/2022 14:0; 29.9°C; 44.0%; 52
29/9/2022 14:1; 30.0°C; 43.8%; 49
29/9/2022 14:1; 29.9°C; 43.8%; 49
29/9/2022 14:1; 29.8°C; 43.7%; 49
29/9/2022 14:1; 29.7°C; 43.7%; 49
29/9/2022 14:1; 29.7°C; 43.7%; 48
29/9/2022 14:1; 29.7°C; 43.7%; 49
29/9/2022 14:1; 29.7°C; 43.8%; 48
29/9/2022 14:1; 29.7°C; 44.0%; 48
29/9/2022 14:1; 29.6°C; 44.2%; 49
29/9/2022 14:1; 29.6°C; 44.5%; 48
29/9/2022 14:2; 29.6°C; 44.7%; 49
29/9/2022 14:2; 29.6°C; 44.2%; 49
29/9/2022 14:2; 29.7°C; 44.0%; 49
29/9/2022 14:2; 29.8°C; 44.3%; 49
29/9/2022 14:2; 29.8°C; 44.3%; 49
29/9/2022 14:2; 29.8°C; 44.1%; 49
29/9/2022 14:2; 29.9°C; 44.2%; 50
29/9/2022 14:2; 30.0°C; 44.3%; 49
29/9/2022 14:2; 30.0°C; 44.1%; 50
29/9/2022 14:2; 29.9°C; 44.3%; 49
29/9/2022 14:3; 29.9°C; 45.1%; 50
29/9/2022 14:3; 29.8°C; 45.0%; 51
29/9/2022 14:3; 29.8°C; 44.8%; 52
29/9/2022 14:3; 29.8°C; 44.4%; 52
29/9/2022 14:3; 29.9°C; 44.4%; 53
29/9/2022 14:3; 30.0°C; 44.5%; 52
29/9/2022 14:3; 30.1°C; 44.4%; 53
29/9/2022 14:3; 30.2°C; 44.2%; 54
29/9/2022 14:3; 30.3°C; 43.7%; 56
29/9/2022 14:3; 30.4°C; 43.6%; 53
29/9/2022 14:4; 30.4°C; 43.3%; 54
29/9/2022 14:4; 30.4°C; 43.2%; 54
29/9/2022 14:4; 30.4°C; 43.0%; 53
29/9/2022 14:4; 30.4°C; 42.9%; 53
29/9/2022 14:4; 30.4°C; 42.8%; 52
29/9/2022 14:4; 30.4°C; 42.8%; 52
29/9/2022 14:4; 30.4°C; 42.8%; 52
29/9/2022 14:4; 30.3°C; 42.7%; 52
29/9/2022 14:4; 30.3°C; 42.6%; 52
29/9/2022 14:4; 30.4°C; 42.6%; 52
29/9/2022 14:5; 30.5°C; 42.5%; 53
29/9/2022 14:5; 30.6°C; 42.5%; 51
29/9/2022 14:5; 30.4°C; 42.2%; 50
29/9/2022 14:5; 30.3°C; 42.5%; 50
29/9/2022 14:5; 30.1°C; 42.5%; 50
29/9/2022 14:5; 30.0°C; 42.6%; 50
29/9/2022 14:5; 29.9°C; 42.8%; 50
29/9/2022 14:5; 29.9°C; 42.9%; 49
29/9/2022 14:5; 29.8°C; 42.9%; 49
29/9/2022 14:5; 29.8°C; 43.1%; 48
29/9/2022 14:6; 29.7°C; 43.1%; 48
29/9/2022 14:6; 29.7°C; 43.2%; 48
29/9/2022 14:6; 29.6°C; 43.3%; 47
29/9/2022 14:6; 29.5°C; 43.5%; 47
29/9/2022 14:6; 29.5°C; 43.7%; 47
29/9/2022 14:6; 29.5°C; 44.1%; 47
29/9/2022 14:6; 29.5°C; 44.0%; 47
29/9/2022 14:6; 29.5°C; 44.1%; 47
29/9/2022 14:6; 29.5°C; 44.2%; 47
29/9/2022 14:6; 29.6°C; 44.1%; 47
29/9/2022 14:7; 29.6°C; 44.1%; 48
29/9/2022 14:7; 29.7°C; 44.1%; 47
29/9/2022 14:7; 29.7°C; 44.0%; 47
29/9/2022 14:7; 29.7°C; 44.0%; 47
29/9/2022 14:7; 29.7°C; 44.0%; 48
29/9/2022 14:7; 29.7°C; 43.8%; 47
29/9/2022 14:7; 29.8°C; 43.8%; 47
29/9/2022 14:7; 29.8°C; 43.8%; 48
29/9/2022 14:7; 29.9°C; 43.8%; 47
29/9/2022 14:7; 29.9°C; 43.8%; 47
29/9/2022 14:8; 30.0°C; 43.8%; 47
29/9/2022 14:8; 30.0°C; 43.7%; 47
29/9/2022 14:8; 30.0°C; 43.6%; 47
29/9/2022 14:8; 29.9°C; 43.5%; 47
29/9/2022 14:8; 29.8°C; 43.5%; 47
29/9/2022 14:8; 29.8°C; 43.5%; 47
29/9/2022 14:8; 29.8°C; 43.5%; 47
29/9/2022 14:8; 29.9°C; 43.4%; 47
29/9/2022 14:8; 29.9°C; 43.3%; 47
29/9/2022 14:8; 29.9°C; 43.3%; 47
29/9/2022 14:9; 29.9°C; 43.3%; 47
29/9/2022 14:9; 29.9°C; 43.4%; 47
29/9/2022 14:9; 29.9°C; 43.6%; 48
29/9/2022 14:9; 29.9°C; 43.4%; 47
29/9/2022 14:9; 29.7°C; 43.5%; 47
29/9/2022 14:9; 29.7°C; 43.5%; 47
29/9/2022 14:9; 29.8°C; 43.6%; 48
29/9/2022 14:9; 29.8°C; 43.4%; 48
29/9/2022 14:9; 29.9°C; 43.5%; 48
29/9/2022 14:9; 30.0°C; 43.5%; 48
29/9/2022 14:10; 30.0°C; 43.5%; 47
29/9/2022 14:10; 29.9°C; 43.5%; 47
29/9/2022 14:10; 29.7°C; 43.6%; 47
29/9/2022 14:10; 29.7°C; 44.0%; 48
29/9/2022 14:10; 29.5°C; 44.1%; 47
29/9/2022 14:10; 29.4°C; 44.1%; 47
29/9/2022 14:10; 29.4°C; 44.1%; 47
29/9/2022 14:10; 29.2°C; 44.2%; 47
29/9/2022 14:10; 29.2°C; 44.4%; 47
29/9/2022 14:10; 29.2°C; 44.8%; 47
29/9/2022 14:11; 29.2°C; 45.3%; 47
29/9/2022 14:11; 29.1°C; 45.3%; 47
29/9/2022 14:11; 29.0°C; 45.3%; 47
29/9/2022 14:11; 28.9°C; 45.1%; 47
29/9/2022 14:11; 28.8°C; 45.2%; 47
29/9/2022 14:11; 28.7°C; 45.3%; 80
29/9/2022 14:11; 28.6°C; 45.4%; 92
29/9/2022 14:11; 28.5°C; 45.5%; 96
29/9/2022 14:11; 28.5°C; 45.8%; 97
29/9/2022 14:11; 28.5°C; 45.9%; 100
29/9/2022 14:12; 28.5°C; 46.0%; 97
29/9/2022 14:12; 28.6°C; 46.1%; 100
29/9/2022 14:12; 28.6°C; 46.1%; 97
29/9/2022 14:12; 28.6°C; 46.1%; 97
29/9/2022 14:12; 28.6°C; 46.1%; 95
29/9/2022 14:12; 28.6°C; 46.1%; 97
29/9/2022 14:12; 28.6°C; 46.1%; 96
29/9/2022 14:12; 28.6°C; 46.2%; 96
29/9/2022 14:12; 28.7°C; 46.2%; 95
29/9/2022 14:12; 28.7°C; 46.0%; 96
29/9/2022 14:13; 28.7°C; 45.9%; 97
29/9/2022 14:13; 28.8°C; 45.9%; 95
29/9/2022 14:13; 28.8°C; 45.8%; 96
29/9/2022 14:13; 28.8°C; 45.7%; 94
29/9/2022 14:13; 28.8°C; 45.8%; 95
29/9/2022 14:13; 28.8°C; 45.8%; 94
29/9/2022 14:13; 28.8°C; 45.8%; 92
29/9/2022 14:13; 28.9°C; 45.9%; 92
29/9/2022 14:13; 28.9°C; 45.9%; 92
29/9/2022 14:13; 28.9°C; 46.0%; 93
29/9/2022 14:14; 29.0°C; 46.0%; 91
29/9/2022 14:14; 29.0°C; 45.7%; 92
29/9/2022 14:14; 29.0°C; 45.7%; 93
29/9/2022 14:14; 28.9°C; 45.7%; 91
29/9/2022 14:14; 28.9°C; 45.7%; 94
29/9/2022 14:14; 29.0°C; 45.5%; 94
29/9/2022 14:14; 29.0°C; 45.3%; 91
29/9/2022 14:14; 29.0°C; 45.3%; 94
29/9/2022 14:14; 29.0°C; 45.2%; 91
29/9/2022 14:14; 29.0°C; 45.3%; 92
29/9/2022 14:15; 29.0°C; 45.3%; 91
29/9/2022 14:15; 28.9°C; 45.3%; 93
29/9/2022 14:15; 29.0°C; 45.4%; 91
29/9/2022 14:15; 29.0°C; 45.5%; 92
29/9/2022 14:15; 29.0°C; 45.3%; 92
29/9/2022 14:15; 29.0°C; 45.3%; 91
29/9/2022 14:15; 29.1°C; 45.4%; 91
29/9/2022 14:15; 29.1°C; 45.5%; 92
29/9/2022 14:15; 29.1°C; 45.4%; 93
29/9/2022 14:15; 29.1°C; 45.3%; 91
29/9/2022 14:16; 29.2°C; 45.3%; 93
29/9/2022 14:16; 29.2°C; 45.4%; 93
29/9/2022 14:16; 29.2°C; 45.4%; 91
29/9/2022 14:16; 29.3°C; 45.5%; 94
29/9/2022 14:16; 29.3°C; 45.7%; 93
29/9/2022 14:16; 29.3°C; 45.7%; 93
29/9/2022 14:16; 29.4°C; 45.7%; 91
29/9/2022 14:16; 29.4°C; 45.6%; 93
29/9/2022 14:16; 29.4°C; 45.6%; 91
29/9/2022 14:16; 29.5°C; 45.5%; 93
29/9/2022 14:17; 29.6°C; 45.0%; 94
29/9/2022 14:17; 29.6°C; 44.6%; 93
29/9/2022 14:17; 29.8°C; 44.5%; 94
29/9/2022 14:17; 29.8°C; 44.3%; 94
29/9/2022 14:17; 29.9°C; 44.1%; 95
29/9/2022 14:17; 30.0°C; 44.0%; 95
29/9/2022 14:17; 30.0°C; 43.9%; 94
29/9/2022 14:17; 30.0°C; 43.7%; 91
29/9/2022 14:17; 30.2°C; 43.7%; 91
29/9/2022 14:17; 30.2°C; 43.5%; 92
29/9/2022 14:18; 30.2°C; 43.4%; 94
29/9/2022 14:18; 30.2°C; 43.3%; 94
29/9/2022 14:18; 30.2°C; 43.3%; 91
29/9/2022 14:18; 30.2°C; 43.2%; 91
29/9/2022 14:18; 30.3°C; 43.2%; 91
29/9/2022 14:18; 30.4°C; 43.3%; 93
29/9/2022 14:18; 30.4°C; 43.3%; 91
29/9/2022 14:18; 30.4°C; 43.4%; 92
29/9/2022 14:18; 30.4°C; 43.3%; 91
29/9/2022 14:18; 30.4°C; 43.1%; 91
29/9/2022 14:19; 30.3°C; 42.6%; 94
29/9/2022 14:19; 30.2°C; 42.5%; 91
29/9/2022 14:19; 30.1°C; 42.3%; 92
29/9/2022 14:19; 30.1°C; 42.4%; 94
29/9/2022 14:19; 30.0°C; 42.4%; 92
29/9/2022 14:19; 30.0°C; 42.5%; 93
29/9/2022 14:19; 30.1°C; 42.6%; 93
29/9/2022 14:19; 30.1°C; 42.6%; 93
29/9/2022 14:19; 30.2°C; 42.7%; 91
29/9/2022 14:19; 30.2°C; 42.7%; 94
29/9/2022 14:20; 30.2°C; 42.7%; 92
29/9/2022 14:20; 30.2°C; 42.7%; 93
29/9/2022 14:20; 30.2°C; 42.7%; 93
29/9/2022 14:20; 30.2°C; 42.5%; 92
29/9/2022 14:20; 30.2°C; 42.5%; 94
29/9/2022 14:20; 30.2°C; 42.7%; 95
29/9/2022 14:20; 30.2°C; 42.7%; 95
29/9/2022 14:20; 30.3°C; 42.8%; 96
29/9/2022 14:20; 30.4°C; 43.1%; 93
29/9/2022 14:20; 30.4°C; 43.2%; 96
29/9/2022 14:21; 30.5°C; 43.3%; 95
29/9/2022 14:21; 30.5°C; 43.3%; 96
29/9/2022 14:21; 30.5°C; 43.3%; 95
29/9/2022 14:21; 30.5°C; 43.1%; 97
29/9/2022 14:21; 30.5°C; 43.2%; 95
29/9/2022 14:21; 30.4°C; 43.2%; 99
29/9/2022 14:21; 30.5°C; 43.3%; 100
29/9/2022 14:21; 30.5°C; 43.2%; 96
29/9/2022 14:21; 30.5°C; 43.1%; 97
29/9/2022 14:21; 30.5°C; 42.8%; 100
29/9/2022 14:22; 30.4°C; 42.6%; 100
29/9/2022 14:22; 30.4°C; 42.4%; 100
29/9/2022 14:22; 30.4°C; 42.2%; 97
29/9/2022 14:22; 30.4°C; 42.2%; 100
29/9/2022 14:22; 30.4°C; 42.4%; 101
29/9/2022 14:22; 30.4°C; 42.7%; 100
29/9/2022 14:22; 30.4°C; 42.8%; 103
29/9/2022 14:22; 30.4°C; 43.0%; 102
29/9/2022 14:22; 30.4°C; 43.0%; 105
29/9/2022 14:22; 30.4°C; 42.9%; 103
29/9/2022 14:23; 30.4°C; 42.8%; 107
29/9/2022 14:23; 30.5°C; 42.8%; 103
29/9/2022 14:23; 30.5°C; 42.7%; 107
29/9/2022 14:23; 30.5°C; 42.7%; 105
29/9/2022 14:23; 30.6°C; 42.7%; 106
29/9/2022 14:23; 30.6°C; 42.6%; 108
29/9/2022 14:23; 30.7°C; 42.6%; 110
29/9/2022 14:23; 30.7°C; 42.4%; 115
29/9/2022 14:23; 30.7°C; 42.4%; 115
29/9/2022 14:23; 30.6°C; 42.1%; 111
29/9/2022 14:24; 30.6°C; 42.1%; 119
29/9/2022 14:24; 30.6°C; 42.2%; 120
29/9/2022 14:24; 30.7°C; 42.1%; 134
29/9/2022 14:24; 30.9°C; 42.2%; 147
29/9/2022 14:24; 31.0°C; 42.0%; 127
29/9/2022 14:24; 31.0°C; 41.8%; 126
29/9/2022 14:24; 30.8°C; 41.5%; 126
29/9/2022 14:24; 30.7°C; 41.4%; 126
29/9/2022 14:24; 30.6°C; 41.4%; 126
29/9/2022 14:24; 30.6°C; 41.5%; 131
29/9/2022 14:25; 30.5°C; 41.8%; 136
29/9/2022 14:25; 30.4°C; 41.9%; 131
29/9/2022 14:25; 30.4°C; 42.0%; 131
29/9/2022 14:25; 30.5°C; 42.1%; 130
29/9/2022 14:25; 30.5°C; 42.1%; 125
29/9/2022 14:25; 30.4°C; 42.0%; 125
29/9/2022 14:25; 30.5°C; 42.1%; 125
29/9/2022 14:25; 30.5°C; 42.1%; 131
29/9/2022 14:25; 30.6°C; 42.1%; 137
29/9/2022 14:25; 30.7°C; 42.1%; 152
29/9/2022 14:26; 30.7°C; 41.9%; 167
29/9/2022 14:26; 31.0°C; 41.9%; 167
29/9/2022 14:26; 31.2°C; 41.9%; 167
29/9/2022 14:26; 31.3°C; 41.9%; 156
29/9/2022 14:26; 31.6°C; 41.9%; 56
29/9/2022 14:26; 31.7°C; 41.6%; 56
29/9/2022 14:26; 31.8°C; 41.4%; 36
29/9/2022 14:26; 32.0°C; 41.3%; 19
29/9/2022 14:26; 32.1°C; 41.1%; 151
29/9/2022 14:26; 32.3°C; 41.0%; 151
29/9/2022 14:27; 32.4°C; 40.8%; 39
29/9/2022 14:27; 32.4°C; 40.6%; 70
29/9/2022 14:27; 32.4°C; 40.4%; 66
29/9/2022 14:27; 32.4°C; 40.3%; 142
29/9/2022 14:27; 32.5°C; 40.4%; 69
29/9/2022 14:27; 32.4°C; 40.3%; 31
29/9/2022 14:27; 32.3°C; 40.2%; 45
29/9/2022 14:27; 32.2°C; 40.3%; 34
29/9/2022 14:27; 32.1°C; 40.4%; 28
29/9/2022 14:27; 32.1°C; 40.5%; 30
29/9/2022 14:28; 32.2°C; 40.5%; 91
29/9/2022 14:28; 32.4°C; 40.5%; 93
29/9/2022 14:28; 32.5°C; 40.4%; 86
29/9/2022 14:28; 32.5°C; 40.5%; 84
29/9/2022 14:28; 32.5°C; 40.4%; 83
29/9/2022 14:28; 32.3°C; 40.3%; 84
29/9/2022 14:28; 32.3°C; 40.3%; 82
29/9/2022 14:28; 32.1°C; 40.1%; 83
29/9/2022 14:28; 32.1°C; 40.2%; 84
29/9/2022 14:28; 32.1°C; 40.3%; 83
29/9/2022 14:29; 32.0°C; 40.3%; 80
29/9/2022 14:29; 32.0°C; 40.3%; 80
29/9/2022 14:29; 32.0°C; 40.3%; 82
29/9/2022 14:29; 32.0°C; 40.4%; 80
29/9/2022 14:29; 31.9°C; 40.4%; 81
29/9/2022 14:29; 31.9°C; 40.4%; 80
29/9/2022 14:29; 31.9°C; 40.4%; 82
29/9/2022 14:29; 32.0°C; 40.6%; 82
29/9/2022 14:29; 32.0°C; 40.7%; 81
29/9/2022 14:29; 32.0°C; 40.9%; 80
29/9/2022 14:30; 32.0°C; 40.9%; 81
29/9/2022 14:30; 32.0°C; 40.6%; 80
29/9/2022 14:30; 32.0°C; 40.7%; 79
29/9/2022 14:30; 32.0°C; 40.6%; 81
29/9/2022 14:30; 32.1°C; 40.7%; 80
29/9/2022 14:30; 32.1°C; 40.7%; 81
29/9/2022 14:30; 32.2°C; 40.8%; 80
29/9/2022 14:30; 32.3°C; 40.8%; 80
29/9/2022 14:30; 32.3°C; 40.7%; 81
29/9/2022 14:30; 32.3°C; 40.5%; 81
29/9/2022 14:31; 32.3°C; 40.4%; 85
29/9/2022 14:31; 32.3°C; 40.4%; 83
29/9/2022 14:31; 32.3°C; 40.3%; 81
29/9/2022 14:31; 32.2°C; 40.2%; 83
29/9/2022 14:31; 31.9°C; 40.4%; 83
29/9/2022 14:31; 31.8°C; 40.4%; 82
29/9/2022 14:31; 31.8°C; 40.6%; 81
29/9/2022 14:31; 31.6°C; 40.8%; 81
29/9/2022 14:31; 31.7°C; 41.0%; 79
29/9/2022 14:31; 31.7°C; 41.2%; 81
29/9/2022 14:32; 31.8°C; 41.2%; 84
29/9/2022 14:32; 31.8°C; 41.4%; 83
29/9/2022 14:32; 31.8°C; 41.4%; 85
29/9/2022 14:32; 31.8°C; 41.1%; 83
29/9/2022 14:32; 31.6°C; 41.0%; 82
29/9/2022 14:32; 31.6°C; 41.0%; 84
29/9/2022 14:32; 31.6°C; 40.7%; 83
29/9/2022 14:32; 31.6°C; 41.0%; 83
29/9/2022 14:32; 31.5°C; 40.9%; 82
29/9/2022 14:32; 31.4°C; 40.7%; 84
29/9/2022 14:33; 31.2°C; 40.6%; 81
29/9/2022 14:33; 31.0°C; 40.9%; 83
29/9/2022 14:33; 31.0°C; 41.5%; 81
29/9/2022 14:33; 31.0°C; 41.4%; 83
29/9/2022 14:33; 31.0°C; 41.2%; 82
29/9/2022 14:33; 30.9°C; 41.4%; 81
29/9/2022 14:33; 30.9°C; 41.5%; 81
29/9/2022 14:33; 30.6°C; 41.3%; 82
29/9/2022 14:33; 30.5°C; 41.5%; 83
29/9/2022 14:33; 30.5°C; 41.8%; 82
29/9/2022 14:34; 30.4°C; 42.1%; 81
29/9/2022 14:34; 30.4°C; 42.2%; 83
29/9/2022 14:34; 30.4°C; 42.2%; 84
29/9/2022 14:34; 30.4°C; 42.2%; 84
29/9/2022 14:34; 30.4°C; 42.3%; 91
29/9/2022 14:34; 30.5°C; 42.3%; 97
29/9/2022 14:34; 30.7°C; 42.3%; 91
29/9/2022 14:34; 30.8°C; 42.2%; 96
29/9/2022 14:34; 31.1°C; 42.2%; 98
29/9/2022 14:34; 31.3°C; 42.0%; 98
29/9/2022 14:35; 31.6°C; 41.9%; 99
29/9/2022 14:35; 31.8°C; 41.6%; 100
29/9/2022 14:35; 32.0°C; 41.3%; 101
29/9/2022 14:35; 32.1°C; 41.0%; 97
29/9/2022 14:35; 32.0°C; 40.5%; 98
29/9/2022 14:35; 31.9°C; 40.3%; 97
29/9/2022 14:35; 32.1°C; 40.4%; 96
29/9/2022 14:35; 32.2°C; 40.3%; 92
29/9/2022 14:35; 32.3°C; 40.2%; 89
29/9/2022 14:35; 32.3°C; 40.0%; 85
29/9/2022 14:36; 32.2°C; 39.8%; 87
29/9/2022 14:36; 32.1°C; 39.6%; 86
29/9/2022 14:36; 32.1°C; 39.6%; 89
29/9/2022 14:36; 32.2°C; 39.7%; 92
29/9/2022 14:36; 32.5°C; 39.6%; 90
29/9/2022 14:36; 32.7°C; 39.6%; 79
29/9/2022 14:36; 33.0°C; 39.6%; 19
29/9/2022 14:36; 33.3°C; 39.6%; 29
29/9/2022 14:36; 33.5°C; 39.6%; 64
29/9/2022 14:36; 33.7°C; 39.8%; 32
29/9/2022 14:37; 33.7°C; 40.0%; 37
29/9/2022 14:37; 34.1°C; 39.4%; 32
29/9/2022 14:37; 34.3°C; 38.8%; 65
29/9/2022 14:37; 34.5°C; 38.2%; 129
29/9/2022 14:37; 34.8°C; 38.1%; 47
29/9/2022 14:37; 35.1°C; 37.8%; 102
29/9/2022 14:37; 35.3°C; 37.2%; 53
29/9/2022 14:37; 35.6°C; 36.7%; 38
29/9/2022 14:37; 35.8°C; 36.4%; 73
29/9/2022 14:37; 36.0°C; 36.1%; 104
29/9/2022 14:38; 36.2°C; 35.5%; 114
29/9/2022 14:38; 36.4°C; 35.0%; 57
29/9/2022 14:38; 36.5°C; 34.7%; 28
29/9/2022 14:38; 36.7°C; 34.4%; 78
29/9/2022 14:38; 36.9°C; 34.2%; 46
29/9/2022 14:38; 37.0°C; 33.9%; 51
29/9/2022 14:38; 37.1°C; 33.6%; 60
29/9/2022 14:38; 37.1°C; 33.5%; 40
29/9/2022 14:38; 37.2°C; 33.4%; 33
29/9/2022 14:38; 37.4°C; 34.8%; 34
29/9/2022 14:39; 37.5°C; 35.5%; 37
29/9/2022 14:39; 37.6°C; 36.4%; 44
29/9/2022 14:39; 37.6°C; 32.6%; 42
29/9/2022 14:39; 37.8°C; 32.8%; 49
29/9/2022 14:39; 37.9°C; 32.6%; 55
29/9/2022 14:39; 38.1°C; 32.6%; 80
29/9/2022 14:39; 38.2°C; 32.4%; 77
29/9/2022 14:39; 38.3°C; 32.3%; 76
29/9/2022 14:39; 38.4°C; 32.2%; 59
29/9/2022 14:39; 38.6°C; 32.2%; 211
