Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1161253,-,-,-,3.37,-76.54,-5,1032,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Cloud Type,GHI,Surface Albedo
2021,1,30,7,30,7,110,0.15
2021,1,30,8,30,7,214,0.15
2021,1,30,9,30,8,642,0.15
2021,1,30,10,30,0,804,0.15
2021,1,30,11,30,7,627,0.15
2021,1,30,12,30,7,807,0.15
2021,1,30,13,30,7,656,0.15
2021,1,30,14,30,7,371,0.15
2021,1,30,15,30,8,522,0.15
2021,1,30,16,30,3,245,0.15
2021,1,30,17,30,3,54,0.15
2021,1,30,18,30,3,0,0.15
2021,1,30,19,30,0,0,0.14
2021,1,30,20,30,0,0,0.14
2021,1,30,21,30,0,0,0.14
2021,1,30,22,30,0,0,0.14
2021,1,30,23,30,0,0,0.14
2021,1,31,0,30,0,0,0.14
2021,1,31,1,30,0,0,0.14
2021,1,31,2,30,0,0,0.14
2021,1,31,3,30,0,0,0.14
2021,1,31,4,30,0,0,0.14
2021,1,31,5,30,0,0,0.14
2021,1,31,6,30,0,18,0.14
2021,1,31,7,30,0,223,0.14
2021,1,31,8,30,0,473,0.14
2021,1,31,9,30,0,700,0.14
2021,1,31,10,30,0,876,0.14
2021,1,31,11,30,0,978,0.14
2021,1,31,12,30,0,1002,0.14
2021,1,31,13,30,0,942,0.14
2021,1,31,14,30,0,808,0.14
2021,1,31,15,30,0,614,0.14
2021,1,31,16,30,0,378,0.14
2021,1,31,17,30,0,134,0.14
2021,1,31,18,30,0,0,0.14
2021,1,31,19,30,0,0,0.14
2021,1,31,20,30,3,0,0.14
2021,1,31,21,30,3,0,0.14
2021,1,31,22,30,4,0,0.14
2021,1,31,23,30,3,0,0.14
2021,2,1,0,30,4,0,0.14
2021,2,1,1,30,0,0,0.14
2021,2,1,2,30,3,0,0.14
2021,2,1,3,30,0,0,0.14
2021,2,1,4,30,0,0,0.14
2021,2,1,5,30,0,0,0.14
2021,2,1,6,30,0,18,0.14
2021,2,1,7,30,3,175,0.14
2021,2,1,8,30,3,378,0.14
2021,2,1,9,30,0,654,0.14
2021,2,1,10,30,0,864,0.14
2021,2,1,11,30,0,937,0.14
2021,2,1,12,30,0,894,0.14
2021,2,1,13,30,0,896,0.14
2021,2,1,14,30,3,283,0.14
2021,2,1,15,30,3,431,0.14
2021,2,1,16,30,4,140,0.14
2021,2,1,17,30,7,98,0.14
2021,2,1,18,30,6,0,0.14
2021,2,1,19,30,8,0,0.15
2021,2,1,20,30,8,0,0.15
2021,2,1,21,30,3,0,0.15
2021,2,1,22,30,3,0,0.15
2021,2,1,23,30,3,0,0.15
2021,2,2,0,30,4,0,0.15
2021,2,2,1,30,4,0,0.15
2021,2,2,2,30,4,0,0.15
2021,2,2,3,30,4,0,0.15
2021,2,2,4,30,3,0,0.15
2021,2,2,5,30,3,0,0.15
2021,2,2,6,30,0,18,0.15
2021,2,2,7,30,0,191,0.15
2021,2,2,8,30,3,366,0.15
2021,2,2,9,30,7,580,0.15
2021,2,2,10,30,3,684,0.15
2021,2,2,11,30,0,952,0.15
2021,2,2,12,30,0,967,0.15
2021,2,2,13,30,0,917,0.15
2021,2,2,14,30,0,754,0.15
2021,2,2,15,30,0,488,0.15
2021,2,2,16,30,0,327,0.15
2021,2,2,17,30,7,100,0.15
2021,2,2,18,30,7,0,0.15
2021,2,2,19,30,7,0,0.15
2021,2,2,20,30,7,0,0.15
2021,2,2,21,30,0,0,0.15
2021,2,2,22,30,0,0,0.15
2021,2,2,23,30,7,0,0.15
2021,2,3,0,30,0,0,0.15
2021,2,3,1,30,0,0,0.15
2021,2,3,2,30,0,0,0.15
2021,2,3,3,30,7,0,0.15
2021,2,3,4,30,7,0,0.15
2021,2,3,5,30,3,0,0.15
2021,2,3,6,30,0,12,0.15
2021,2,3,7,30,8,116,0.15
2021,2,3,8,30,0,394,0.15
2021,2,3,9,30,0,681,0.15
2021,2,3,10,30,0,854,0.15
2021,2,3,11,30,0,959,0.15
2021,2,3,12,30,0,986,0.15
2021,2,3,13,30,0,930,0.15
2021,2,3,14,30,0,800,0.15
2021,2,3,15,30,0,609,0.15
2021,2,3,16,30,8,357,0.15
2021,2,3,17,30,3,91,0.15
2021,2,3,18,30,3,0,0.15
2021,2,3,19,30,8,0,0.15
2021,2,3,20,30,7,0,0.15
2021,2,3,21,30,3,0,0.15
2021,2,3,22,30,0,0,0.15
2021,2,3,23,30,0,0,0.15
2021,2,4,0,30,0,0,0.15
2021,2,4,1,30,3,0,0.15
2021,2,4,2,30,3,0,0.15
2021,2,4,3,30,3,0,0.15
2021,2,4,4,30,3,0,0.15
2021,2,4,5,30,3,0,0.15
2021,2,4,6,30,3,11,0.15
2021,2,4,7,30,3,109,0.15
2021,2,4,8,30,0,472,0.15
2021,2,4,9,30,0,676,0.15
2021,2,4,10,30,3,633,0.15
2021,2,4,11,30,0,947,0.15
2021,2,4,12,30,0,970,0.15
2021,2,4,13,30,0,728,0.15
2021,2,4,14,30,0,786,0.15
2021,2,4,15,30,7,564,0.15
2021,2,4,16,30,0,366,0.15
2021,2,4,17,30,7,121,0.15
2021,2,4,18,30,6,0,0.15
2021,2,4,19,30,7,0,0.15
2021,2,4,20,30,7,0,0.15
2021,2,4,21,30,7,0,0.15
2021,2,4,22,30,7,0,0.15
2021,2,4,23,30,7,0,0.15
2021,2,5,0,30,7,0,0.15
2021,2,5,1,30,7,0,0.15
2021,2,5,2,30,8,0,0.15
2021,2,5,3,30,7,0,0.15
2021,2,5,4,30,8,0,0.15
2021,2,5,5,30,8,0,0.15
2021,2,5,6,30,3,10,0.15
2021,2,5,7,30,3,36,0.15
2021,2,5,8,30,3,287,0.15
2021,2,5,9,30,0,694,0.15
2021,2,5,10,30,3,612,0.15
2021,2,5,11,30,0,938,0.15
2021,2,5,12,30,3,902,0.15
2021,2,5,13,30,0,850,0.15
2021,2,5,14,30,8,559,0.15
2021,2,5,15,30,8,358,0.15
2021,2,5,16,30,4,40,0.15
2021,2,5,17,30,8,24,0.15
2021,2,5,18,30,6,0,0.15
2021,2,5,19,30,6,0,0.15
2021,2,5,20,30,7,0,0.15
2021,2,5,21,30,7,0,0.15
2021,2,5,22,30,7,0,0.15
2021,2,5,23,30,7,0,0.15
2021,2,6,0,30,7,0,0.15
2021,2,6,1,30,7,0,0.15
2021,2,6,2,30,7,0,0.15
2021,2,6,3,30,7,0,0.15
2021,2,6,4,30,7,0,0.15
2021,2,6,5,30,3,0,0.15
2021,2,6,6,30,3,9,0.15
2021,2,6,7,30,3,108,0.15
2021,2,6,8,30,0,418,0.15
2021,2,6,9,30,8,431,0.15
2021,2,6,10,30,3,466,0.15
2021,2,6,11,30,3,726,0.15
2021,2,6,12,30,5,746,0.15
2021,2,6,13,30,3,640,0.15
2021,2,6,14,30,8,641,0.15
2021,2,6,15,30,8,548,0.15
2021,2,6,16,30,3,337,0.15
2021,2,6,17,30,3,91,0.15
2021,2,6,18,30,7,0,0.15
2021,2,6,19,30,0,0,0.15
2021,2,6,20,30,0,0,0.15
2021,2,6,21,30,0,0,0.15
2021,2,6,22,30,0,0,0.15
2021,2,6,23,30,0,0,0.15
2021,2,7,0,30,3,0,0.15
2021,2,7,1,30,0,0,0.15
2021,2,7,2,30,0,0,0.15
2021,2,7,3,30,3,0,0.15
2021,2,7,4,30,0,0,0.15
2021,2,7,5,30,7,0,0.15
2021,2,7,6,30,8,12,0.15
2021,2,7,7,30,3,127,0.15
2021,2,7,8,30,7,155,0.15
2021,2,7,9,30,6,237,0.15
2021,2,7,10,30,7,522,0.15
2021,2,7,11,30,7,657,0.15
2021,2,7,12,30,7,603,0.15
2021,2,7,13,30,8,817,0.15
2021,2,7,14,30,8,730,0.15
2021,2,7,15,30,7,346,0.15
2021,2,7,16,30,7,295,0.15
2021,2,7,17,30,8,86,0.15
2021,2,7,18,30,3,0,0.15
2021,2,7,19,30,3,0,0.15
2021,2,7,20,30,7,0,0.15
2021,2,7,21,30,3,0,0.15
2021,2,7,22,30,3,0,0.15
2021,2,7,23,30,3,0,0.15
2021,2,8,0,30,3,0,0.15
2021,2,8,1,30,3,0,0.15
2021,2,8,2,30,0,0,0.15
2021,2,8,3,30,8,0,0.15
2021,2,8,4,30,8,0,0.15
2021,2,8,5,30,7,0,0.15
2021,2,8,6,30,8,10,0.15
2021,2,8,7,30,8,178,0.15
2021,2,8,8,30,8,413,0.15
2021,2,8,9,30,0,696,0.15
2021,2,8,10,30,8,503,0.15
2021,2,8,11,30,7,609,0.15
2021,2,8,12,30,7,614,0.15
2021,2,8,13,30,7,393,0.15
2021,2,8,14,30,6,307,0.15
2021,2,8,15,30,6,49,0.15
2021,2,8,16,30,6,38,0.15
2021,2,8,17,30,6,16,0.15
2021,2,8,18,30,6,0,0.15
2021,2,8,19,30,7,0,0.15
2021,2,8,20,30,7,0,0.15
2021,2,8,21,30,7,0,0.15
2021,2,8,22,30,7,0,0.15
2021,2,8,23,30,7,0,0.15
2021,2,9,0,30,8,0,0.15
2021,2,9,1,30,8,0,0.15
2021,2,9,2,30,7,0,0.15
2021,2,9,3,30,8,0,0.15
2021,2,9,4,30,7,0,0.15
2021,2,9,5,30,7,0,0.15
2021,2,9,6,30,7,6,0.15
2021,2,9,7,30,8,79,0.15
2021,2,9,8,30,8,223,0.15
2021,2,9,9,30,8,249,0.15
2021,2,9,10,30,8,597,0.15
2021,2,9,11,30,8,730,0.15
2021,2,9,12,30,8,856,0.15
2021,2,9,13,30,0,942,0.15
2021,2,9,14,30,0,792,0.15
2021,2,9,15,30,0,614,0.15
2021,2,9,16,30,7,324,0.15
2021,2,9,17,30,6,100,0.15
2021,2,9,18,30,6,0,0.15
2021,2,9,19,30,6,0,0.15
2021,2,9,20,30,8,0,0.15
2021,2,9,21,30,5,0,0.15
2021,2,9,22,30,5,0,0.15
2021,2,9,23,30,8,0,0.15
2021,2,10,0,30,7,0,0.15
2021,2,10,1,30,7,0,0.15
2021,2,10,2,30,8,0,0.15
2021,2,10,3,30,8,0,0.15
2021,2,10,4,30,4,0,0.15
2021,2,10,5,30,8,0,0.15
2021,2,10,6,30,4,6,0.15
2021,2,10,7,30,4,31,0.15
2021,2,10,8,30,4,218,0.15
2021,2,10,9,30,4,285,0.15
2021,2,10,10,30,0,872,0.15
2021,2,10,11,30,0,988,0.15
2021,2,10,12,30,3,870,0.15
2021,2,10,13,30,8,294,0.15
2021,2,10,14,30,7,416,0.15
2021,2,10,15,30,6,18,0.15
2021,2,10,16,30,7,202,0.15
2021,2,10,17,30,7,51,0.15
2021,2,10,18,30,7,0,0.15
2021,2,10,19,30,5,0,0.15
2021,2,10,20,30,3,0,0.15
2021,2,10,21,30,3,0,0.15
2021,2,10,22,30,5,0,0.15
2021,2,10,23,30,0,0,0.15
2021,2,11,0,30,8,0,0.15
2021,2,11,1,30,0,0,0.15
2021,2,11,2,30,3,0,0.15
2021,2,11,3,30,0,0,0.15
2021,2,11,4,30,0,0,0.15
2021,2,11,5,30,3,0,0.15
2021,2,11,6,30,3,12,0.15
2021,2,11,7,30,3,118,0.15
2021,2,11,8,30,0,485,0.15
2021,2,11,9,30,0,702,0.15
2021,2,11,10,30,0,857,0.15
2021,2,11,11,30,0,963,0.15
2021,2,11,12,30,3,795,0.15
2021,2,11,13,30,3,579,0.15
2021,2,11,14,30,0,789,0.15
2021,2,11,15,30,0,601,0.15
2021,2,11,16,30,0,371,0.15
2021,2,11,17,30,8,113,0.15
2021,2,11,18,30,8,0,0.15
2021,2,11,19,30,5,0,0.15
2021,2,11,20,30,3,0,0.15
2021,2,11,21,30,7,0,0.15
2021,2,11,22,30,5,0,0.15
2021,2,11,23,30,5,0,0.15
2021,2,12,0,30,3,0,0.15
2021,2,12,1,30,3,0,0.15
2021,2,12,2,30,4,0,0.15
2021,2,12,3,30,8,0,0.15
2021,2,12,4,30,8,0,0.15
2021,2,12,5,30,4,0,0.15
2021,2,12,6,30,4,6,0.15
2021,2,12,7,30,5,70,0.15
2021,2,12,8,30,3,254,0.15
2021,2,12,9,30,3,300,0.15
2021,2,12,10,30,3,382,0.15
2021,2,12,11,30,0,930,0.15
2021,2,12,12,30,7,850,0.15
2021,2,12,13,30,7,468,0.15
2021,2,12,14,30,3,382,0.15
2021,2,12,15,30,0,578,0.15
2021,2,12,16,30,7,244,0.15
2021,2,12,17,30,6,18,0.15
2021,2,12,18,30,8,0,0.15
2021,2,12,19,30,4,0,0.15
2021,2,12,20,30,8,0,0.15
2021,2,12,21,30,4,0,0.15
2021,2,12,22,30,4,0,0.15
2021,2,12,23,30,4,0,0.15
2021,2,13,0,30,4,0,0.15
2021,2,13,1,30,5,0,0.15
2021,2,13,2,30,4,0,0.15
2021,2,13,3,30,4,0,0.15
2021,2,13,4,30,4,0,0.15
2021,2,13,5,30,4,0,0.15
2021,2,13,6,30,5,7,0.15
2021,2,13,7,30,4,39,0.15
2021,2,13,8,30,3,221,0.15
2021,2,13,9,30,3,556,0.15
2021,2,13,10,30,0,842,0.15
2021,2,13,11,30,0,947,0.15
2021,2,13,12,30,3,724,0.15
2021,2,13,13,30,3,586,0.15
2021,2,13,14,30,8,399,0.15
2021,2,13,15,30,3,251,0.15
2021,2,13,16,30,7,318,0.15
2021,2,13,17,30,0,125,0.15
2021,2,13,18,30,0,0,0.15
2021,2,13,19,30,3,0,0.16
2021,2,13,20,30,4,0,0.16
2021,2,13,21,30,3,0,0.16
2021,2,13,22,30,3,0,0.16
2021,2,13,23,30,3,0,0.16
2021,2,14,0,30,4,0,0.16
2021,2,14,1,30,3,0,0.16
2021,2,14,2,30,5,0,0.16
2021,2,14,3,30,5,0,0.16
2021,2,14,4,30,7,0,0.16
2021,2,14,5,30,8,0,0.16
2021,2,14,6,30,5,6,0.16
2021,2,14,7,30,3,186,0.16
2021,2,14,8,30,3,401,0.16
2021,2,14,9,30,0,688,0.16
2021,2,14,10,30,3,632,0.16
2021,2,14,11,30,3,858,0.16
2021,2,14,12,30,0,995,0.16
2021,2,14,13,30,3,647,0.16
2021,2,14,14,30,3,428,0.16
2021,2,14,15,30,0,574,0.16
2021,2,14,16,30,7,312,0.16
2021,2,14,17,30,8,119,0.16
2021,2,14,18,30,8,0,0.16
2021,2,14,19,30,7,0,0.16
2021,2,14,20,30,7,0,0.16
2021,2,14,21,30,7,0,0.16
2021,2,14,22,30,8,0,0.16
2021,2,14,23,30,7,0,0.16
2021,2,15,0,30,6,0,0.16
2021,2,15,1,30,6,0,0.16
2021,2,15,2,30,6,0,0.16
2021,2,15,3,30,6,0,0.16
2021,2,15,4,30,6,0,0.16
2021,2,15,5,30,7,0,0.16
2021,2,15,6,30,6,6,0.16
2021,2,15,7,30,7,68,0.16
2021,2,15,8,30,7,164,0.16
2021,2,15,9,30,7,226,0.16
2021,2,15,10,30,7,378,0.16
2021,2,15,11,30,8,711,0.16
2021,2,15,12,30,8,766,0.16
2021,2,15,13,30,7,861,0.16
2021,2,15,14,30,0,765,0.16
2021,2,15,15,30,7,529,0.16
2021,2,15,16,30,8,309,0.16
2021,2,15,17,30,8,49,0.16
2021,2,15,18,30,7,0,0.16
2021,2,15,19,30,7,0,0.16
2021,2,15,20,30,0,0,0.16
2021,2,15,21,30,0,0,0.16
2021,2,15,22,30,7,0,0.16
2021,2,15,23,30,8,0,0.16
2021,2,16,0,30,8,0,0.16
2021,2,16,1,30,8,0,0.16
2021,2,16,2,30,8,0,0.16
2021,2,16,3,30,3,0,0.16
2021,2,16,4,30,5,0,0.16
2021,2,16,5,30,3,0,0.16
2021,2,16,6,30,5,12,0.16
2021,2,16,7,30,8,184,0.16
2021,2,16,8,30,8,448,0.16
2021,2,16,9,30,0,700,0.16
2021,2,16,10,30,0,791,0.16
2021,2,16,11,30,0,911,0.16
2021,2,16,12,30,3,809,0.16
2021,2,16,13,30,7,833,0.16
2021,2,16,14,30,7,770,0.16
2021,2,16,15,30,0,622,0.16
2021,2,16,16,30,8,312,0.16
2021,2,16,17,30,7,102,0.16
2021,2,16,18,30,7,0,0.16
2021,2,16,19,30,7,0,0.16
2021,2,16,20,30,8,0,0.16
2021,2,16,21,30,8,0,0.16
2021,2,16,22,30,8,0,0.16
2021,2,16,23,30,7,0,0.16
2021,2,17,0,30,8,0,0.16
2021,2,17,1,30,0,0,0.16
2021,2,17,2,30,3,0,0.16
2021,2,17,3,30,3,0,0.16
2021,2,17,4,30,3,0,0.16
2021,2,17,5,30,3,0,0.16
2021,2,17,6,30,3,11,0.16
2021,2,17,7,30,3,133,0.16
2021,2,17,8,30,0,480,0.16
2021,2,17,9,30,0,684,0.16
2021,2,17,10,30,8,334,0.16
2021,2,17,11,30,5,192,0.16
2021,2,17,12,30,8,845,0.16
2021,2,17,13,30,7,529,0.16
2021,2,17,14,30,7,456,0.16
2021,2,17,15,30,7,452,0.16
2021,2,17,16,30,7,246,0.16
2021,2,17,17,30,8,130,0.16
2021,2,17,18,30,7,0,0.16
2021,2,17,19,30,7,0,0.16
2021,2,17,20,30,8,0,0.16
2021,2,17,21,30,7,0,0.16
2021,2,17,22,30,7,0,0.16
2021,2,17,23,30,8,0,0.16
2021,2,18,0,30,8,0,0.16
2021,2,18,1,30,3,0,0.16
2021,2,18,2,30,5,0,0.16
2021,2,18,3,30,5,0,0.16
2021,2,18,4,30,8,0,0.16
2021,2,18,5,30,8,0,0.16
2021,2,18,6,30,7,11,0.16
2021,2,18,7,30,8,138,0.16
2021,2,18,8,30,8,270,0.16
2021,2,18,9,30,7,466,0.16
2021,2,18,10,30,8,647,0.16
2021,2,18,11,30,7,663,0.16
2021,2,18,12,30,7,488,0.16
2021,2,18,13,30,7,696,0.16
2021,2,18,14,30,8,606,0.16
2021,2,18,15,30,8,561,0.16
2021,2,18,16,30,7,295,0.16
2021,2,18,17,30,7,99,0.16
2021,2,18,18,30,6,0,0.16
2021,2,18,19,30,7,0,0.16
2021,2,18,20,30,6,0,0.16
2021,2,18,21,30,7,0,0.16
2021,2,18,22,30,7,0,0.16
2021,2,18,23,30,7,0,0.16
2021,2,19,0,30,7,0,0.16
2021,2,19,1,30,7,0,0.16
2021,2,19,2,30,7,0,0.16
2021,2,19,3,30,3,0,0.16
2021,2,19,4,30,8,0,0.16
2021,2,19,5,30,8,0,0.16
2021,2,19,6,30,4,8,0.16
2021,2,19,7,30,8,43,0.16
2021,2,19,8,30,8,99,0.16
2021,2,19,9,30,3,290,0.16
2021,2,19,10,30,3,280,0.16
2021,2,19,11,30,3,579,0.16
2021,2,19,12,30,3,743,0.16
2021,2,19,13,30,3,903,0.16
2021,2,19,14,30,3,568,0.16
2021,2,19,15,30,4,100,0.16
2021,2,19,16,30,3,68,0.16
2021,2,19,17,30,3,52,0.16
2021,2,19,18,30,8,0,0.16
2021,2,19,19,30,3,0,0.17
2021,2,19,20,30,3,0,0.17
2021,2,19,21,30,3,0,0.17
2021,2,19,22,30,3,0,0.17
2021,2,19,23,30,7,0,0.17
2021,2,20,0,30,8,0,0.17
2021,2,20,1,30,7,0,0.17
2021,2,20,2,30,7,0,0.17
2021,2,20,3,30,8,0,0.17
2021,2,20,4,30,3,0,0.17
2021,2,20,5,30,3,0,0.17
2021,2,20,6,30,3,12,0.17
2021,2,20,7,30,0,244,0.17
2021,2,20,8,30,0,505,0.17
2021,2,20,9,30,3,614,0.17
2021,2,20,10,30,3,386,0.17
2021,2,20,11,30,3,530,0.17
2021,2,20,12,30,0,947,0.17
2021,2,20,13,30,0,866,0.17
2021,2,20,14,30,0,689,0.17
2021,2,20,15,30,8,409,0.17
2021,2,20,16,30,0,373,0.17
2021,2,20,17,30,0,131,0.17
2021,2,20,18,30,0,0,0.17
2021,2,20,19,30,0,0,0.17
2021,2,20,20,30,7,0,0.17
2021,2,20,21,30,8,0,0.17
2021,2,20,22,30,8,0,0.17
2021,2,20,23,30,8,0,0.17
2021,2,21,0,30,8,0,0.17
2021,2,21,1,30,3,0,0.17
2021,2,21,2,30,3,0,0.17
2021,2,21,3,30,7,0,0.17
2021,2,21,4,30,3,0,0.17
2021,2,21,5,30,3,0,0.17
2021,2,21,6,30,8,9,0.17
2021,2,21,7,30,3,86,0.17
2021,2,21,8,30,3,181,0.17
2021,2,21,9,30,0,649,0.17
2021,2,21,10,30,0,871,0.17
2021,2,21,11,30,0,981,0.17
2021,2,21,12,30,0,974,0.17
2021,2,21,13,30,0,741,0.17
2021,2,21,14,30,7,624,0.17
2021,2,21,15,30,0,610,0.17
2021,2,21,16,30,8,378,0.17
2021,2,21,17,30,7,128,0.17
2021,2,21,18,30,6,0,0.17
2021,2,21,19,30,6,0,0.17
2021,2,21,20,30,7,0,0.17
2021,2,21,21,30,4,0,0.17
2021,2,21,22,30,7,0,0.17
2021,2,21,23,30,5,0,0.17
2021,2,22,0,30,3,0,0.17
2021,2,22,1,30,8,0,0.17
2021,2,22,2,30,7,0,0.17
2021,2,22,3,30,7,0,0.17
2021,2,22,4,30,8,0,0.17
2021,2,22,5,30,3,0,0.17
2021,2,22,6,30,3,13,0.17
2021,2,22,7,30,3,55,0.17
2021,2,22,8,30,3,279,0.17
2021,2,22,9,30,3,466,0.17
2021,2,22,10,30,3,602,0.17
2021,2,22,11,30,3,789,0.17
2021,2,22,12,30,3,764,0.17
2021,2,22,13,30,3,413,0.17
2021,2,22,14,30,3,604,0.17
2021,2,22,15,30,8,140,0.17
2021,2,22,16,30,6,75,0.17
2021,2,22,17,30,8,95,0.17
2021,2,22,18,30,5,0,0.17
2021,2,22,19,30,4,0,0.17
2021,2,22,20,30,4,0,0.17
2021,2,22,21,30,5,0,0.17
2021,2,22,22,30,4,0,0.17
2021,2,22,23,30,4,0,0.17
2021,2,23,0,30,4,0,0.17
2021,2,23,1,30,8,0,0.17
2021,2,23,2,30,3,0,0.17
2021,2,23,3,30,7,0,0.17
2021,2,23,4,30,7,0,0.17
2021,2,23,5,30,7,0,0.17
2021,2,23,6,30,7,10,0.17
2021,2,23,7,30,7,31,0.17
2021,2,23,8,30,7,148,0.17
2021,2,23,9,30,8,502,0.17
2021,2,23,10,30,8,695,0.17
2021,2,23,11,30,0,934,0.17
2021,2,23,12,30,0,958,0.17
2021,2,23,13,30,0,908,0.17
2021,2,23,14,30,0,782,0.17
2021,2,23,15,30,0,595,0.17
2021,2,23,16,30,7,327,0.17
2021,2,23,17,30,0,114,0.17
2021,2,23,18,30,0,0,0.17
2021,2,23,19,30,0,0,0.17
2021,2,23,20,30,0,0,0.17
2021,2,23,21,30,3,0,0.17
2021,2,23,22,30,0,0,0.17
2021,2,23,23,30,3,0,0.17
2021,2,24,0,30,0,0,0.17
2021,2,24,1,30,0,0,0.17
2021,2,24,2,30,7,0,0.17
2021,2,24,3,30,0,0,0.17
2021,2,24,4,30,0,0,0.17
2021,2,24,5,30,0,0,0.17
2021,2,24,6,30,0,20,0.17
2021,2,24,7,30,0,232,0.17
2021,2,24,8,30,0,487,0.17
2021,2,24,9,30,0,699,0.17
2021,2,24,10,30,0,870,0.17
2021,2,24,11,30,3,664,0.17
2021,2,24,12,30,3,622,0.17
2021,2,24,13,30,8,553,0.17
2021,2,24,14,30,8,521,0.17
2021,2,24,15,30,4,294,0.17
2021,2,24,16,30,7,371,0.17
2021,2,24,17,30,7,115,0.17
2021,2,24,18,30,8,0,0.17
2021,2,24,19,30,4,0,0.16
2021,2,24,20,30,3,0,0.16
2021,2,24,21,30,4,0,0.16
2021,2,24,22,30,8,0,0.16
2021,2,24,23,30,7,0,0.16
2021,2,25,0,30,4,0,0.16
2021,2,25,1,30,5,0,0.16
2021,2,25,2,30,5,0,0.16
2021,2,25,3,30,4,0,0.16
2021,2,25,4,30,8,0,0.16
2021,2,25,5,30,7,0,0.16
2021,2,25,6,30,8,16,0.16
2021,2,25,7,30,0,234,0.16
2021,2,25,8,30,0,494,0.16
2021,2,25,9,30,4,360,0.16
2021,2,25,10,30,3,719,0.16
2021,2,25,11,30,4,501,0.16
2021,2,25,12,30,4,432,0.16
2021,2,25,13,30,3,576,0.16
2021,2,25,14,30,5,450,0.16
2021,2,25,15,30,0,616,0.16
2021,2,25,16,30,3,248,0.16
2021,2,25,17,30,3,96,0.16
2021,2,25,18,30,5,0,0.16
2021,2,25,19,30,5,0,0.16
2021,2,25,20,30,3,0,0.16
2021,2,25,21,30,3,0,0.16
2021,2,25,22,30,0,0,0.16
2021,2,25,23,30,7,0,0.16
2021,2,26,0,30,8,0,0.16
2021,2,26,1,30,8,0,0.16
2021,2,26,2,30,8,0,0.16
2021,2,26,3,30,3,0,0.16
2021,2,26,4,30,3,0,0.16
2021,2,26,5,30,8,0,0.16
2021,2,26,6,30,8,12,0.16
2021,2,26,7,30,8,110,0.16
2021,2,26,8,30,8,163,0.16
2021,2,26,9,30,8,522,0.16
2021,2,26,10,30,8,813,0.16
2021,2,26,11,30,0,995,0.16
2021,2,26,12,30,0,1013,0.16
2021,2,26,13,30,8,855,0.16
2021,2,26,14,30,3,559,0.16
2021,2,26,15,30,6,33,0.16
2021,2,26,16,30,7,300,0.16
2021,2,26,17,30,8,73,0.16
2021,2,26,18,30,8,0,0.16
2021,2,26,19,30,8,0,0.16
2021,2,26,20,30,8,0,0.16
2021,2,26,21,30,7,0,0.16
2021,2,26,22,30,7,0,0.16
2021,2,26,23,30,7,0,0.16
2021,2,27,0,30,8,0,0.16
2021,2,27,1,30,8,0,0.16
2021,2,27,2,30,3,0,0.16
2021,2,27,3,30,8,0,0.16
2021,2,27,4,30,7,0,0.16
2021,2,27,5,30,7,0,0.16
2021,2,27,6,30,8,6,0.16
2021,2,27,7,30,8,13,0.16
2021,2,27,8,30,8,10,0.16
2021,2,27,9,30,4,218,0.16
2021,2,27,10,30,5,325,0.16
2021,2,27,11,30,8,704,0.16
2021,2,27,12,30,8,863,0.16
2021,2,27,13,30,8,839,0.16
2021,2,27,14,30,7,614,0.16
2021,2,27,15,30,8,435,0.16
2021,2,27,16,30,5,292,0.16
2021,2,27,17,30,8,95,0.16
2021,2,27,18,30,8,0,0.16
2021,2,27,19,30,8,0,0.16
2021,2,27,20,30,8,0,0.16
2021,2,27,21,30,5,0,0.16
2021,2,27,22,30,8,0,0.16
2021,2,27,23,30,7,0,0.16
2021,2,28,0,30,7,0,0.16
2021,2,28,1,30,8,0,0.16
2021,2,28,2,30,5,0,0.16
2021,2,28,3,30,5,0,0.16
2021,2,28,4,30,4,0,0.16
2021,2,28,5,30,5,0,0.16
2021,2,28,6,30,3,9,0.16
2021,2,28,7,30,4,36,0.16
2021,2,28,8,30,8,132,0.16
2021,2,28,9,30,8,365,0.16
2021,2,28,10,30,8,747,0.16
2021,2,28,11,30,8,803,0.16
2021,2,28,12,30,7,613,0.16
2021,2,28,13,30,7,810,0.16
